temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1993;Primeira fase;4;52;1993-10-09;Corinthians;2-0;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;53;1993-09-22;Guarani;2-1;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;54;1993-09-22;Fluminense;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;55;1993-09-22;Sport;1-0;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;56;1993-10-09;Palmeiras;2-0;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;57;1993-09-18;Vitoria;2-1;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;58;1993-09-18;Fortaleza;1-1;Nautico;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;59;1993-09-18;Ceara;0-1;Santa Cruz;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;60;1993-09-18;Paysandu;1-1;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;61;1993-09-18;Uniao Sao Joao;5-1;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;62;1993-09-18;America-MG;0-0;Coritiba;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;63;1993-09-18;Parana;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;64;1993-09-18;Desportiva;1-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;65;1993-09-25;Bragantino;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;66;1993-09-26;Botafogo-RJ;0-1;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;67;1993-09-26;Sao Paulo;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;68;1993-09-26;Internacional;1-0;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;69;1993-09-25;Sport;1-1;Fluminense;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;70;1993-09-26;Vasco;2-4;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;71;1993-09-26;Santos;3-1;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;72;1993-09-26;Atletico-MG;1-0;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;73;1993-09-22;Santa Cruz;5-1;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;74;1993-09-22;Ceara;1-0;Nautico;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;75;1993-09-22;Paysandu;2-0;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;76;1993-09-22;Fortaleza;1-1;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;77;1993-09-22;Desportiva;1-0;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;78;1993-09-22;Portuguesa;2-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;79;1993-09-22;Criciuma;3-1;America-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;80;1993-09-22;Coritiba;0-0;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;81;1993-09-29;Flamengo;3-0;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;82;1993-09-29;Bahia;1-3;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;83;1993-10-09;Cruzeiro;3-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;84;1993-10-10;Sao Paulo;3-3;Bragantino;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;85;1993-09-29;Guarani;3-1;Fluminense;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;86;1993-09-29;Gremio;0-1;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;87;1993-09-29;Vasco;0-1;Sport;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;88;1993-09-30;Palmeiras;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;89;1993-09-26;Nautico;0-2;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;90;1993-09-26;Remo;2-0;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;91;1993-09-26;Fortaleza;0-2;Paysandu;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;92;1993-09-26;Goias;1-0;Santa Cruz;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;93;1993-09-26;Parana;2-0;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;94;1993-09-26;America-MG;1-3;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;95;1993-09-26;Athletico-PR;1-3;Coritiba;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;96;1993-09-26;Portuguesa;3-1;Desportiva;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;97;1993-10-03;Corinthians;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;98;1993-10-03;Botafogo-RJ;0-4;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;99;1993-10-03;Internacional;3-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;100;1993-10-03;Bahia;1-0;Bragantino;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;101;1993-10-02;Santos;1-1;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;102;1993-10-03;Fluminense;2-4;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;103;1993-10-03;Atletico-MG;0-0;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;104;1993-10-04;Sport;0-0;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;105;1993-09-29;Remo;6-0;Fortaleza;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;106;1993-09-29;Ceara;2-0;Paysandu;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;107;1993-09-29;Nautico;0-0;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;108;1993-09-30;Vitoria;2-1;Santa Cruz;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;109;1993-09-29;Uniao Sao Joao;0-0;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;110;1993-09-29;Coritiba;2-2;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;111;1993-09-29;Criciuma;3-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;112;1993-09-29;Desportiva;1-4;America-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;113;1993-10-09;Bragantino;3-3;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;114;1993-10-12;Corinthians;5-1;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;115;1993-11-05;Cruzeiro;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;116;1993-11-12;Flamengo;2-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;117;1993-10-09;Santos;3-0;Sport;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;118;1993-10-09;Fluminense;0-1;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;119;1993-10-10;Palmeiras;3-1;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;120;1993-10-12;Atletico-MG;1-3;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;121;1993-10-06;Santa Cruz;1-2;Nautico;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;122;1993-10-06;Paysandu;1-1;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;123;1993-10-06;Fortaleza;0-1;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;124;1993-10-07;Vitoria;3-1;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;125;1993-10-06;Uniao Sao Joao;0-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;126;1993-10-06;Coritiba;0-0;Desportiva;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;127;1993-10-06;Criciuma;1-2;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;1;128;1993-10-06;America-MG;2-2;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;129;1993-10-16;Bragantino;5-1;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;130;1993-10-16;Corinthians;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;131;1993-10-17;Bahia;0-1;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;132;1993-10-17;Botafogo-RJ;0-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;133;1993-10-16;Sport;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;134;1993-10-17;Vasco;2-0;Fluminense;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;135;1993-10-17;Gremio;0-1;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;136;1993-10-18;Santos;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;137;1993-10-10;Fortaleza;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;138;1993-10-10;Nautico;1-0;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;139;1993-10-10;Goias;2-2;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;140;1993-10-11;Paysandu;2-1;Santa Cruz;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;141;1993-10-09;Portuguesa;2-1;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;142;1993-10-10;Coritiba;1-1;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;143;1993-10-10;Athletico-PR;5-1;America-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;2;144;1993-10-10;Desportiva;0-0;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;145;1993-10-23;Bragantino;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;146;1993-10-24;Flamengo;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;147;1993-10-25;Internacional;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;148;1993-11-05;Botafogo-RJ;3-0;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;149;1993-10-23;Vasco;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;150;1993-10-23;Atletico-MG;1-2;Fluminense;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;151;1993-10-24;Santos;3-3;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;152;1993-10-24;Gremio;2-1;Sport;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;153;1993-10-13;Fortaleza;2-1;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;154;1993-10-13;Goias;3-0;Nautico;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;155;1993-10-14;Paysandu;1-0;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;156;1993-10-14;Santa Cruz;0-0;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;157;1993-10-13;America-MG;4-1;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;158;1993-10-13;Parana;0-4;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;159;1993-10-13;Uniao Sao Joao;3-1;Coritiba;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;3;160;1993-10-13;Desportiva;1-2;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;161;1993-10-30;Bahia;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;162;1993-10-30;Internacional;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;163;1993-10-31;Corinthians;5-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;164;1993-10-31;Cruzeiro;1-0;Bragantino;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;165;1993-10-20;Guarani;2-0;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;166;1993-10-28;Sport;2-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;167;1993-10-30;Palmeiras;3-1;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;168;1993-10-31;Fluminense;3-4;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;169;1993-10-17;Goias;0-0;Paysandu;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;170;1993-10-17;Remo;2-0;Vitoria;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;171;1993-10-17;Santa Cruz;3-0;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;172;1993-10-17;Nautico;3-1;Fortaleza;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;173;1993-10-16;Portuguesa;1-0;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;174;1993-10-16;Athletico-PR;2-2;Desportiva;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;175;1993-10-17;Criciuma;1-1;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;4;176;1993-10-17;Coritiba;1-0;America-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;177;1993-11-03;Botafogo-RJ;2-0;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;178;1993-11-07;Corinthians;2-1;Bragantino;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;179;1993-11-07;Sao Paulo;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;180;1993-11-07;Cruzeiro;6-0;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;181;1993-11-02;Sport;2-5;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;182;1993-11-06;Atletico-MG;2-3;Palmeiras;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;183;1993-11-07;Santos;2-0;Gremio;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;184;1993-11-08;Fluminense;1-2;Guarani;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;185;1993-10-20;Vitoria;2-1;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;186;1993-10-20;Nautico;0-0;Paysandu;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;187;1993-10-20;Santa Cruz;1-1;Fortaleza;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;188;1993-10-21;Remo;4-0;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;189;1993-10-20;Uniao Sao Joao;2-0;Desportiva;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;190;1993-10-20;Parana;3-0;Coritiba;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;191;1993-10-20;Athletico-PR;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;5;192;1993-10-20;America-MG;0-0;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;193;1993-10-09;Flamengo;1-1;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;194;1993-10-28;Botafogo-RJ;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;195;1993-11-10;Corinthians;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;196;1993-11-12;Internacional;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;197;1993-11-02;Guarani;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;198;1993-11-10;Palmeiras;0-1;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;199;1993-11-11;Gremio;4-1;Vasco;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;200;1993-11-11;Fluminense;0-0;Sport;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;201;1993-10-24;Vitoria;4-1;Nautico;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;202;1993-10-24;Paysandu;1-0;Fortaleza;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;203;1993-10-24;Ceara;2-1;Remo;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;204;1993-10-24;Santa Cruz;3-1;Goias;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;205;1993-10-24;Uniao Sao Joao;0-0;America-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;206;1993-10-24;Desportiva;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;207;1993-10-24;Criciuma;0-1;Parana;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;6;208;1993-10-24;Coritiba;0-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;209;1993-11-14;Flamengo;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;210;1993-11-14;Sao Paulo;1-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;211;1993-11-14;Cruzeiro;4-1;Internacional;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;212;1993-11-14;Bragantino;2-2;Bahia;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;213;1993-11-13;Guarani;2-0;Sport;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;214;1993-11-14;Palmeiras;2-1;Fluminense;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;215;1993-11-14;Gremio;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;216;1993-11-14;Vasco;1-1;Santos;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;217;1993-10-27;Vitoria;5-2;Paysandu;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;218;1993-10-27;Remo;3-1;Santa Cruz;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;219;1993-10-27;Goias;0-0;Fortaleza;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;220;1993-10-27;Nautico;2-1;Ceara;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;221;1993-10-27;Portuguesa;3-0;Coritiba;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;222;1993-10-27;Parana;1-0;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;223;1993-10-27;Athletico-PR;0-1;Criciuma;;https://www.rsssf.org/tablesb/braz93.html
1993;Primeira fase;7;224;1993-10-27;America-MG;0-0;Desportiva;;https://www.rsssf.org/tablesb/braz93.html
1993;Playoff;;1;1993-11-07;Parana;1-1;Vitoria;Remo e Vitoria classificados por melhor campanha na primeira fase;https://www.rsssf.org/tablesb/braz93.html
1993;Playoff;;2;1993-11-07;Remo;5-2;Portuguesa;Remo e Vitoria classificados por melhor campanha na primeira fase;https://www.rsssf.org/tablesb/braz93.html
1993;Playoff;;3;1993-11-14;Portuguesa;2-0;Remo;Remo e Vitoria classificados por melhor campanha na primeira fase;https://www.rsssf.org/tablesb/braz93.html
1993;Playoff;;4;1993-11-14;Vitoria;0-0;Parana;Remo e Vitoria classificados por melhor campanha na primeira fase;https://www.rsssf.org/tablesb/braz93.html
1993;Segunda fase;1;1;1993-11-20;Corinthians;3-2;Santos;;https://www.rsssf.org/tablesb/braz93.html
