temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1997;Primeira fase;4;44;1997-07-16;Criciuma;1-3;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;45;1997-07-16;America-RN;3-1;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;46;1997-07-16;Sport;3-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;47;1997-07-16;Goias;1-4;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;48;1997-07-16;Corinthians;2-1;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;49;1997-07-16;Cruzeiro;0-5;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;50;1997-07-16;Botafogo-RJ;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;4;51;1997-07-16;Internacional;2-0;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;52;1997-07-19;Portuguesa;3-0;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;53;1997-07-19;Guarani;2-2;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;54;1997-07-19;Athletico-PR;4-3;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;55;1997-07-19;Vasco;3-3;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;56;1997-07-19;Sao Paulo;2-1;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;57;1997-07-19;Coritiba;3-3;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;58;1997-07-19;Palmeiras;4-0;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;59;1997-07-19;Santos;3-0;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;60;1997-07-19;Bragantino;1-0;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;61;1997-07-19;União São João;2-2;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;62;1997-07-19;Atletico-MG;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;63;1997-07-19;Gremio;1-1;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;64;1997-07-19;Vitoria;3-1;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;5;65;1997-07-19;Santos;3-0;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;66;1997-07-26;America-RN;0-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;67;1997-07-26;Sport;1-1;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;68;1997-07-26;Fluminense;1-1;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;69;1997-07-26;Flamengo;0-1;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;70;1997-07-26;Goias;1-2;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;71;1997-07-26;Corinthians;1-0;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;72;1997-07-26;Parana;0-1;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;73;1997-07-26;Guarani;2-1;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;74;1997-07-26;Juventude;0-1;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;75;1997-07-26;Cruzeiro;0-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;76;1997-07-26;Bahia;3-3;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;77;1997-07-26;Criciuma;2-1;Sao Paulo;Jul 30;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;78;1997-07-26;Vasco;2-0;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;79;1997-07-26;Sport;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;6;80;1997-07-26;Corinthians;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;81;1997-08-02;Palmeiras;3-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;82;1997-08-02;União São João;1-0;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;83;1997-08-02;Bragantino;0-1;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;84;1997-08-02;Athletico-PR;2-4;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;85;1997-08-02;Guarani;1-2;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;86;1997-08-02;Vasco;3-1;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;87;1997-08-02;Sao Paulo;1-1;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;88;1997-08-02;Vitoria;1-0;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;89;1997-08-02;Gremio;2-1;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;90;1997-08-02;Vitoria;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;7;91;1997-08-02;Portuguesa;3-2;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;92;1997-08-09;Internacional;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;93;1997-08-09;Botafogo-RJ;3-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;94;1997-08-09;Parana;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;95;1997-08-09;America-RN;3-3;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;96;1997-08-09;Fluminense;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;97;1997-08-09;Goias;1-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;98;1997-08-09;Bragantino;2-1;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;99;1997-08-09;Bahia;1-1;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;100;1997-08-09;Criciuma;0-0;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;101;1997-08-09;Juventude;1-0;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;102;1997-08-09;Atletico-MG;2-4;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;103;1997-08-09;Internacional;2-1;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;8;104;1997-08-09;Criciuma;1-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;105;1997-08-16;Athletico-PR;2-1;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;106;1997-08-16;Coritiba;2-0;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;107;1997-08-16;União São João;1-1;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;108;1997-08-16;Internacional;4-1;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;109;1997-08-16;Vasco;3-0;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;110;1997-08-16;Palmeiras;4-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;111;1997-08-16;Bahia;3-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;112;1997-08-16;Portuguesa;3-0;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;113;1997-08-16;Guarani;1-2;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;9;114;1997-08-16;Atletico-MG;2-1;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;115;1997-08-19;Corinthians;1-2;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;116;1997-08-19;America-RN;0-0;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;117;1997-08-19;Juventude;1-1;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;118;1997-08-19;Botafogo-RJ;1-1;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;119;1997-08-19;Fluminense;3-1;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;120;1997-08-19;Sao Paulo;0-2;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;121;1997-08-19;Bragantino;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;122;1997-08-19;Internacional;2-0;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;123;1997-08-19;Sport;2-0;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;124;1997-08-19;Goias;1-0;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;10;125;1997-08-19;Cruzeiro;4-3;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;126;1997-08-23;Bahia;3-3;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;127;1997-08-23;Athletico-PR;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;128;1997-08-23;Coritiba;4-2;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;129;1997-08-23;Santos;3-1;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;130;1997-08-23;Gremio;2-5;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;131;1997-08-23;Criciuma;1-0;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;132;1997-08-23;Juventude;1-0;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;133;1997-08-23;Atletico-MG;1-1;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;134;1997-08-23;Botafogo-RJ;1-1;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;11;135;1997-08-23;Parana;0-0;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;136;1997-08-30;Palmeiras;0-1;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;137;1997-08-30;Sport;2-3;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;138;1997-08-30;Fluminense;1-0;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;139;1997-08-30;Flamengo;0-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;140;1997-08-30;Internacional;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;141;1997-08-30;Vitoria;1-1;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;142;1997-08-30;Cruzeiro;3-1;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;143;1997-08-30;Bragantino;3-2;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;144;1997-08-30;União São João;0-1;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;145;1997-08-30;America-RN;1-0;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;146;1997-08-30;Portuguesa;5-0;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;147;1997-08-30;Parana;1-2;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;148;1997-08-30;Corinthians;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;149;1997-08-30;Athletico-PR;0-0;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;12;150;1997-08-30;União São João;0-0;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;151;1997-09-06;Botafogo-RJ;0-2;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;152;1997-09-06;Gremio;3-1;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;153;1997-09-06;Atletico-MG;2-1;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;154;1997-09-06;União São João;0-1;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;155;1997-09-06;Bahia;1-2;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;156;1997-09-06;Flamengo;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;157;1997-09-06;Guarani;3-3;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;158;1997-09-06;Juventude;3-1;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;159;1997-09-06;Parana;1-1;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;160;1997-09-06;Santos;2-0;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;161;1997-09-06;Sao Paulo;0-2;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;13;162;1997-09-06;Sport;1-0;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;163;1997-09-11;Fluminense;1-2;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;164;1997-09-11;Vasco;6-0;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;165;1997-09-11;Portuguesa;2-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;166;1997-09-11;Goias;2-1;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;167;1997-09-11;Bahia;2-1;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;168;1997-09-11;Coritiba;3-3;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;169;1997-09-11;Internacional;0-1;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;170;1997-09-11;Criciuma;2-0;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;171;1997-09-11;America-RN;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;172;1997-09-11;Corinthians;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;173;1997-09-11;Atletico-MG;2-1;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;14;174;1997-09-11;Bragantino;1-3;Botafogo-RJ;Oct 15;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;175;1997-09-13;Sao Paulo;2-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;176;1997-09-13;Bragantino;2-1;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;177;1997-09-13;Gremio;2-2;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;178;1997-09-13;Cruzeiro;4-0;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;179;1997-09-13;Portuguesa;2-1;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;180;1997-09-13;Vitoria;4-2;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;181;1997-09-13;Flamengo;4-2;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;182;1997-09-13;Athletico-PR;3-1;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;183;1997-09-13;Guarani;1-3;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;184;1997-09-13;Santos;2-1;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;185;1997-09-13;Goias;3-2;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;15;186;1997-09-13;Sport;2-0;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;187;1997-09-17;Guarani;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;188;1997-09-17;Santos;2-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;189;1997-09-17;Vasco;2-1;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;190;1997-09-17;Criciuma;1-1;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;191;1997-09-17;Sport;1-2;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;192;1997-09-17;Vitoria;2-0;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;193;1997-09-17;Cruzeiro;0-1;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;194;1997-09-17;Parana;0-0;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;195;1997-09-17;Gremio;3-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;196;1997-09-17;Goias;1-0;Coritiba;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;197;1997-09-17;Palmeiras;1-1;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;16;198;1997-09-17;Atletico-MG;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;199;1997-09-20;Vasco;4-1;Parana;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;200;1997-09-20;Gremio;2-0;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;201;1997-09-20;Juventude;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;202;1997-09-20;Flamengo;0-0;Bragantino;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;203;1997-09-20;Coritiba;3-2;Criciuma;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;204;1997-09-20;Fluminense;0-3;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;205;1997-09-20;Palmeiras;5-0;Santos;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;206;1997-09-20;Sao Paulo;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;207;1997-09-20;Botafogo-RJ;1-3;Bahia;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;208;1997-09-20;Internacional;3-1;Goias;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;209;1997-09-20;Atletico-MG;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;210;1997-09-20;America-RN;2-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;211;1997-09-20;Coritiba;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;212;1997-09-20;União São João;1-1;Fluminense;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;17;213;1997-09-20;Botafogo-RJ;1-0;Corinthians;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;214;1997-09-27;Coritiba;3-1;Guarani;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;215;1997-09-27;Santos;1-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;216;1997-09-27;Sao Paulo;0-0;Juventude;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;217;1997-09-27;Portuguesa;1-2;Vasco;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;218;1997-09-27;Athletico-PR;0-0;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;219;1997-09-27;Fluminense;2-4;America-RN;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;220;1997-09-27;Corinthians;2-2;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;221;1997-09-27;Bragantino;1-1;Gremio;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;222;1997-09-27;Parana;0-0;Internacional;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;223;1997-09-27;Criciuma;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;224;1997-09-27;Sport;4-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;225;1997-09-27;Bahia;4-2;União São João;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;18;226;1997-09-27;Goias;1-2;Vitoria;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;227;1997-10-01;Vasco;2-1;Palmeiras;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;228;1997-10-01;Juventude;0-1;Flamengo;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;229;1997-10-01;Botafogo-RJ;1-0;Sport;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;230;1997-10-01;Athletico-PR;2-0;Portuguesa;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;231;1997-10-01;Gremio;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz97.html
1997;Primeira fase;19;232;1997-10-01;Criciuma;0-1;Internacional;;https://www.rsssf.org/tablesb/braz97.html
