source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,1003481,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003481,3101,2010,2,2010-05-16,Sao Paulo,Botafogo-RJ,1,2,3-5-2,3-5-2,Ricardo Gomes,Joel Santana
Transfermarkt,1003484,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003484,3102,2010,2,2010-05-16,Gremio,Corinthians,1,2,4-4-2,4-3-3 defensivo,Silas,Mano Menezes
Transfermarkt,1003485,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003485,3103,2010,2,2010-05-16,Goias,Internacional,2,3,3-5-2,4-4-2,Emerson Leão,Jorge Fossati
Transfermarkt,1003488,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003488,3104,2010,2,2010-05-16,Vasco,Palmeiras,0,0,4-4-2,4-4-2,Gaúcho,Antônio Carlos Zago
Transfermarkt,1003489,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003489,3105,2010,2,2010-05-16,Cruzeiro,Avai,2,2,4-4-2,3-5-2,Adilson Batista,Péricles Chamusca
Transfermarkt,1003490,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1003490,3106,2010,2,2010-05-16,Athletico-PR,Guarani,2,2,3-5-2,4-4-2,Leandro Niehues,Vagner Mancini
Transfermarkt,1004149,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004149,3107,2010,3,2010-05-22,Botafogo-RJ,Goias,3,0,3-5-2,3-5-2,Joel Santana,Emerson Leão
Transfermarkt,1004147,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004147,3108,2010,3,2010-05-22,Atletico-GO,Santos,1,2,4-4-2,4-4-2,Geninho,Dorival Júnior
Transfermarkt,1004148,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004148,3109,2010,3,2010-05-22,Palmeiras,Gremio,4,2,4-4-2,4-4-2,Jorge Parraga,Silas
Transfermarkt,1004151,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004151,3110,2010,3,2010-05-23,Atletico-MG,Athletico-PR,3,1,4-4-2,3-5-2,Vanderlei Luxemburgo,Leandro Niehues
Transfermarkt,1004152,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004152,3111,2010,3,2010-05-23,Internacional,Sao Paulo,0,2,3-5-2,3-5-2,Jorge Fossati,Ricardo Gomes
Transfermarkt,1004150,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004150,3112,2010,3,2010-05-23,Corinthians,Fluminense,1,0,4-4-2,4-4-2,Mano Menezes,Muricy Ramalho
Transfermarkt,1004153,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004153,3113,2010,3,2010-05-23,Ceara,Vitoria,1,0,4-4-2,4-4-2,Paulo César Gusmão,Ricardo Silva
Transfermarkt,1004156,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004156,3114,2010,3,2010-05-23,Guarani,Cruzeiro,2,2,4-4-2,4-4-2,Vagner Mancini,Adilson Batista
Transfermarkt,1004154,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004154,3115,2010,3,2010-05-23,Avai,Vasco,2,0,4-4-2,3-5-2,Péricles Chamusca,Celso Roth
Transfermarkt,1004155,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004155,3116,2010,3,2010-05-23,Flamengo,Gremio Prudente,3,1,4-4-2,4-4-2,Rogério Lourenço,Toninho Cecílio
Transfermarkt,1004781,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004781,3117,2010,4,2010-05-26,Vitoria,Atletico-MG,4,3,4-4-2,4-4-2,Ricardo Silva,Vanderlei Luxemburgo
Transfermarkt,1004783,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004783,3118,2010,4,2010-05-26,Fluminense,Flamengo,2,1,4-4-2,4-4-2,Muricy Ramalho,Rogério Lourenço
Transfermarkt,1004782,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004782,3119,2010,4,2010-05-26,Gremio,Avai,3,0,4-4-2,3-5-2,Silas,Péricles Chamusca
Transfermarkt,1004784,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004784,3120,2010,4,2010-05-26,Sao Paulo,Palmeiras,1,0,3-5-2,4-4-2,Ricardo Gomes,Jorge Parraga
Transfermarkt,1004785,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004785,3121,2010,4,2010-05-26,Gremio Prudente,Corinthians,2,2,4-4-2,4-3-3 defensivo,Toninho Cecílio,Mano Menezes
Transfermarkt,1004787,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004787,3122,2010,4,2010-05-26,Santos,Guarani,3,1,4-4-2,4-4-2,Dorival Júnior,Vagner Mancini
Transfermarkt,1004786,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004786,3123,2010,4,2010-05-26,Cruzeiro,Botafogo-RJ,1,0,4-4-2,3-5-2,Adilson Batista,Joel Santana
Transfermarkt,1004790,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004790,3124,2010,4,2010-05-27,Goias,Ceara,0,0,4-4-2,5-3-2,Emerson Leão,Paulo César Gusmão
Transfermarkt,1004788,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004788,3125,2010,4,2010-05-27,Vasco,Internacional,3,2,4-4-2,3-5-2,Celso Roth,Jorge Fossati
Transfermarkt,1004789,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004789,3126,2010,4,2010-05-27,Athletico-PR,Atletico-GO,2,1,3-5-2,4-4-2,Leandro Niehues,Geninho
Transfermarkt,1004793,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004793,3127,2010,5,2010-05-29,Avai,Vitoria,0,0,4-4-2,4-4-2,Péricles Chamusca,Ricardo Silva
Transfermarkt,1004791,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004791,3128,2010,5,2010-05-29,Flamengo,Gremio,1,1,3-5-2,4-4-2,Rogério Lourenço,Silas
Transfermarkt,1004792,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1004792,3129,2010,5,2010-05-29,Palmeiras,Gremio Prudente,0,0,4-4-2,4-4-2,Jorge Parraga,Toninho Cecílio
Transfermarkt,1005858,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005858,3137,2010,6,2010-06-02,Athletico-PR,Botafogo-RJ,3,2,3-5-2,3-5-2,Paulo César Carpegiani,Joel Santana
Transfermarkt,1005859,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005859,3138,2010,6,2010-06-02,Fluminense,Vitoria,2,1,4-4-2,4-4-2,Muricy Ramalho,Ricardo Silva
Transfermarkt,1005860,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005860,3139,2010,6,2010-06-02,Gremio Prudente,Atletico-GO,1,0,3-5-2,4-4-2,Toninho Cecílio,Geninho
Transfermarkt,1005861,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005861,3140,2010,6,2010-06-02,Ceara,Avai,2,0,4-4-2,3-5-2,Paulo César Gusmão,Péricles Chamusca
Transfermarkt,1005864,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005864,3141,2010,6,2010-06-02,Cruzeiro,Santos,0,0,4-4-2,4-4-2,Adilson Batista,Dorival Júnior
Transfermarkt,1005862,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005862,3142,2010,6,2010-06-02,Palmeiras,Flamengo,0,1,4-5-1,4-4-2,Jorge Parraga,Rogério Lourenço
Transfermarkt,1005863,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005863,3143,2010,6,2010-06-02,Goias,Sao Paulo,2,1,4-5-1,4-4-2,Emerson Leão,Ricardo Gomes
Transfermarkt,1005865,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005865,3144,2010,6,2010-06-03,Gremio,Atletico-MG,2,1,4-4-2,3-5-2,Silas,Vanderlei Luxemburgo
Transfermarkt,1005866,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005866,3145,2010,6,2010-06-03,Vasco,Guarani,0,1,4-4-2,4-4-2,Celso Roth,Vagner Mancini
Transfermarkt,1005867,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005867,3146,2010,6,2010-06-03,Corinthians,Internacional,2,0,4-4-2,4-4-2,Mano Menezes,Enderson Moreira
Transfermarkt,1005868,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005868,3147,2010,7,2010-06-05,Avai,Fluminense,0,3,3-5-2,4-4-2,Péricles Chamusca,Muricy Ramalho
Transfermarkt,1005869,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005869,3148,2010,7,2010-06-05,Flamengo,Goias,1,2,3-5-2,4-5-1,Rogério Lourenço,Emerson Leão
Transfermarkt,1005870,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005870,3149,2010,7,2010-06-05,Vitoria,Athletico-PR,1,0,4-4-2,3-5-2,Ricardo Silva,Paulo César Carpegiani
Transfermarkt,1005871,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005871,3150,2010,7,2010-06-06,Sao Paulo,Gremio,3,1,3-5-2,4-4-2,Ricardo Gomes,Silas
Transfermarkt,1005872,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005872,3151,2010,7,2010-06-06,Santos,Vasco,4,0,4-4-2,3-5-2,Dorival Júnior,Celso Roth
Transfermarkt,1005874,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005874,3152,2010,7,2010-06-06,Atletico-MG,Ceara,0,1,3-5-2,4-4-2,Vanderlei Luxemburgo,Paulo César Gusmão
Transfermarkt,1005873,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005873,3153,2010,7,2010-06-06,Botafogo-RJ,Corinthians,2,2,4-4-2,4-4-2,Joel Santana,Mano Menezes
Transfermarkt,1005876,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005876,3154,2010,7,2010-06-06,Guarani,Gremio Prudente,1,0,4-4-2,3-5-2,Vagner Mancini,Toninho Cecílio
Transfermarkt,1005875,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005875,3155,2010,7,2010-06-06,Internacional,Palmeiras,1,1,4-4-2,4-4-2,Enderson Moreira,Jorge Parraga
Transfermarkt,1005877,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005877,3156,2010,7,2010-06-06,Atletico-GO,Cruzeiro,2,1,4-4-2,4-4-2,Geninho,Émerson Ávila
Transfermarkt,1005878,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005878,3157,2010,8,2010-07-14,Gremio,Vitoria,1,1,4-4-2,4-4-2,Silas,Ricardo Silva
Transfermarkt,1005879,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005879,3158,2010,8,2010-07-14,Athletico-PR,Cruzeiro,0,2,4-4-2,4-4-2,Paulo César Carpegiani,Cuca
Transfermarkt,1005880,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005880,3159,2010,8,2010-07-14,Sao Paulo,Avai,1,2,3-5-2,4-4-2,Ricardo Gomes,Antônio Lopes
Transfermarkt,1005881,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005881,3160,2010,8,2010-07-14,Flamengo,Botafogo-RJ,1,0,4-4-2,3-5-2,Rogério Lourenço,Joel Santana
Transfermarkt,1005884,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005884,3161,2010,8,2010-07-14,Ceara,Corinthians,0,0,4-4-2,4-4-2,Estevam Soares,Mano Menezes
Transfermarkt,1005883,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005883,3162,2010,8,2010-07-14,Goias,Vasco,0,0,4-5-1,4-4-2,Emerson Leão,Paulo César Gusmão
Transfermarkt,1005882,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005882,3163,2010,8,2010-07-14,Guarani,Internacional,0,3,4-4-2,4-4-2,Vagner Mancini,Celso Roth
Transfermarkt,1005885,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005885,3164,2010,8,2010-07-15,Palmeiras,Santos,2,1,4-4-2,4-4-2,Murtosa,Dorival Júnior
Transfermarkt,1005886,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005886,3165,2010,8,2010-07-15,Atletico-MG,Atletico-GO,3,2,4-3-3 defensivo,4-4-2,Vanderlei Luxemburgo,Roberto Fernandes
Transfermarkt,1005887,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005887,3166,2010,8,2010-07-15,Fluminense,Gremio Prudente,1,1,4-4-2,4-4-2,Muricy Ramalho,Toninho Cecílio
Transfermarkt,1005889,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005889,3167,2010,9,2010-07-17,Vasco,Athletico-PR,3,1,4-4-2,3-5-2,Paulo César Gusmão,Paulo César Carpegiani
Transfermarkt,1005888,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005888,3168,2010,9,2010-07-17,Vitoria,Sao Paulo,3,2,4-4-2,3-5-2,Ricardo Silva,Ricardo Gomes
Transfermarkt,1005894,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005894,3169,2010,9,2010-07-18,Internacional,Ceara,2,1,4-4-2,4-4-2,Celso Roth,Estevam Soares
Transfermarkt,1005892,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005892,3170,2010,9,2010-07-18,Atletico-GO,Flamengo,0,1,4-4-2,4-4-2,Roberto Fernandes,Rogério Lourenço
Transfermarkt,1005891,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005891,3171,2010,9,2010-07-18,Corinthians,Atletico-MG,1,0,4-4-2,4-4-2,Mano Menezes,Vanderlei Luxemburgo
Transfermarkt,1005893,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005893,3172,2010,9,2010-07-18,Avai,Palmeiras,4,2,4-4-2,4-4-2,Antônio Lopes,Luiz Felipe Scolari
Transfermarkt,1005895,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005895,3173,2010,9,2010-07-18,Santos,Fluminense,0,1,4-3-3 defensivo,3-5-2,Dorival Júnior,Muricy Ramalho
Transfermarkt,1005890,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005890,3174,2010,9,2010-07-18,Cruzeiro,Goias,1,0,4-4-2,4-4-2,Cuca,Emerson Leão
Transfermarkt,1005896,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005896,3175,2010,9,2010-07-18,Botafogo-RJ,Guarani,1,1,3-5-2,4-4-2,Joel Santana,Vagner Mancini
Transfermarkt,1005897,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005897,3176,2010,9,2010-07-18,Gremio Prudente,Gremio,2,0,4-4-2,4-4-2,Toninho Cecílio,Silas
Transfermarkt,1005910,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005910,3177,2010,10,2010-07-21,Sao Paulo,Gremio Prudente,1,1,3-5-2,4-4-2,Ricardo Gomes,Toninho Cecílio
Transfermarkt,1005908,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005908,3178,2010,10,2010-07-21,Atletico-MG,Internacional,1,2,4-4-2,4-4-2,Vanderlei Luxemburgo,Celso Roth
Transfermarkt,1005909,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005909,3179,2010,10,2010-07-21,Vitoria,Goias,2,2,4-4-2,4-4-2,Ricardo Silva,Emerson Leão
Transfermarkt,1005911,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005911,3180,2010,10,2010-07-21,Flamengo,Avai,1,1,4-4-2,4-4-2,Rogério Lourenço,Antônio Lopes
Transfermarkt,1005914,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005914,3181,2010,10,2010-07-21,Atletico-GO,Corinthians,3,1,4-4-2,4-4-2,Roberto Fernandes,Mano Menezes
Transfermarkt,1005913,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005913,3182,2010,10,2010-07-21,Gremio,Vasco,1,1,4-4-2,4-4-2,Silas,Paulo César Gusmão
Transfermarkt,1005912,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005912,3183,2010,10,2010-07-21,Athletico-PR,Santos,2,0,3-5-2,4-3-3 defensivo,Paulo César Carpegiani,Dorival Júnior
Transfermarkt,1005916,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005916,3184,2010,10,2010-07-22,Guarani,Ceara,1,1,4-4-2,4-4-2,Vagner Mancini,Estevam Soares
Transfermarkt,1005917,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005917,3185,2010,10,2010-07-22,Palmeiras,Botafogo-RJ,2,2,4-4-2,3-5-2,Luiz Felipe Scolari,Joel Santana
Transfermarkt,1005915,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1005915,3186,2010,10,2010-07-22,Fluminense,Cruzeiro,1,0,3-5-2,4-4-2,Muricy Ramalho,Cuca
Transfermarkt,1006302,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006302,3187,2010,11,2010-07-24,Vasco,Atletico-GO,2,0,4-4-2,4-3-3 defensivo,Paulo César Gusmão,Roberto Fernandes
Transfermarkt,1006301,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006301,3188,2010,11,2010-07-24,Avai,Atletico-MG,0,0,4-4-2,3-5-2,Antônio Lopes,Vanderlei Luxemburgo
Transfermarkt,1006303,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006303,3189,2010,11,2010-07-24,Gremio Prudente,Vitoria,0,0,4-4-2,4-4-2,Toninho Cecílio,Ricardo Silva
Transfermarkt,1006304,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006304,3190,2010,11,2010-07-25,Santos,Sao Paulo,1,0,4-4-2,4-4-2,Dorival Júnior,Ricardo Gomes
Transfermarkt,1006305,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006305,3191,2010,11,2010-07-25,Cruzeiro,Gremio,2,2,4-4-2,3-5-2,Cuca,Silas
Transfermarkt,1006306,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006306,3192,2010,11,2010-07-25,Internacional,Flamengo,1,0,4-4-2,4-4-2,Celso Roth,Rogério Lourenço
Transfermarkt,1006307,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006307,3193,2010,11,2010-07-25,Goias,Athletico-PR,0,2,4-4-2,3-5-2,Emerson Leão,Paulo César Carpegiani
Transfermarkt,1006308,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006308,3194,2010,11,2010-07-25,Ceara,Palmeiras,0,0,4-4-2,4-4-2,Estevam Soares,Luiz Felipe Scolari
Transfermarkt,1006309,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006309,3195,2010,11,2010-07-25,Corinthians,Guarani,3,1,4-4-2,4-4-2,Mano Menezes,Vagner Mancini
Transfermarkt,1006310,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006310,3196,2010,11,2010-07-25,Botafogo-RJ,Fluminense,1,1,3-5-2,3-5-2,Joel Santana,Muricy Ramalho
Transfermarkt,1006313,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006313,3197,2010,12,2010-07-31,Sao Paulo,Ceara,2,1,4-4-2,4-4-2,Ricardo Gomes,Estevam Soares
Transfermarkt,1006311,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006311,3198,2010,12,2010-07-31,Fluminense,Athletico-PR,3,1,3-5-2,3-5-2,Muricy Ramalho,Paulo César Carpegiani
Transfermarkt,1006312,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006312,3199,2010,12,2010-07-31,Atletico-GO,Guarani,1,1,4-4-2,4-4-2,Renê Simões,Vagner Mancini
Transfermarkt,1006314,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006314,3200,2010,12,2010-08-01,Palmeiras,Corinthians,1,1,4-4-2,4-4-2,Luiz Felipe Scolari,Adilson Batista
Transfermarkt,1006315,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006315,3201,2010,12,2010-08-01,Vitoria,Botafogo-RJ,1,3,4-4-2,3-5-2,Ricardo Silva,Joel Santana
Transfermarkt,1006317,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006317,3202,2010,12,2010-08-01,Internacional,Gremio,0,0,4-4-2,3-5-2,Celso Roth,Silas
Transfermarkt,1006316,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006316,3203,2010,12,2010-08-01,Avai,Goias,4,1,4-4-2,4-4-2,Antônio Lopes,Emerson Leão
Transfermarkt,1006318,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006318,3204,2010,12,2010-08-01,Atletico-MG,Cruzeiro,0,1,3-5-2,4-4-2,Vanderlei Luxemburgo,Cuca
Transfermarkt,1006320,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006320,3205,2010,12,2010-08-01,Flamengo,Vasco,0,0,4-4-2,4-4-2,Rogério Lourenço,Paulo César Gusmão
Transfermarkt,1006319,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006319,3206,2010,12,2010-08-01,Gremio Prudente,Santos,1,2,4-4-2,4-4-2,Toninho Cecílio,Dorival Júnior
Transfermarkt,1006332,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006332,3207,2010,13,2010-08-07,Botafogo-RJ,Atletico-MG,3,0,3-5-2,4-4-2,Joel Santana,Vanderlei Luxemburgo
Transfermarkt,1006333,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006333,3208,2010,13,2010-08-07,Guarani,Avai,4,1,4-4-2,4-4-2,Vagner Mancini,Antônio Lopes
Transfermarkt,1006334,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006334,3209,2010,13,2010-08-08,Corinthians,Flamengo,1,0,4-3-3 defensivo,4-4-2,Adilson Batista,Rogério Lourenço
Transfermarkt,1006336,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006336,3210,2010,13,2010-08-08,Goias,Palmeiras,1,1,4-4-2,4-4-2,Emerson Leão,Luiz Felipe Scolari
Transfermarkt,1006337,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006337,3211,2010,13,2010-08-08,Ceara,Atletico-GO,0,0,4-4-2,4-4-2,Estevam Soares,Renê Simões
Transfermarkt,1006339,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006339,3212,2010,13,2010-08-08,Vasco,Vitoria,1,0,4-5-1,4-4-2,Paulo César Gusmão,Ricardo Silva
Transfermarkt,1006340,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006340,3213,2010,13,2010-08-08,Cruzeiro,Gremio Prudente,0,0,3-5-2,4-4-2,Cuca,Toninho Cecílio
Transfermarkt,1006338,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006338,3214,2010,13,2010-08-08,Gremio,Fluminense,1,2,3-5-2,3-5-2,Silas,Muricy Ramalho
Transfermarkt,1006331,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006331,3215,2010,13,2010-08-08,Athletico-PR,Sao Paulo,1,1,3-5-2,3-5-2,Paulo César Carpegiani,Sérgio Baresi
Transfermarkt,1006335,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006335,3216,2010,13,2010-10-13,Santos,Internacional,1,0,4-4-2,4-4-2,Marcelo Martelotte,Celso Roth
Transfermarkt,1006343,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006343,3217,2010,14,2010-08-14,Flamengo,Ceara,1,0,4-4-2,4-4-2,Rogério Lourenço,Mário Sérgio
Transfermarkt,1006342,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006342,3218,2010,14,2010-08-14,Palmeiras,Athletico-PR,2,0,3-5-2,4-4-2,Luiz Felipe Scolari,Paulo César Carpegiani
Transfermarkt,1006341,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006341,3219,2010,14,2010-08-14,Atletico-GO,Botafogo-RJ,0,2,4-4-2,3-5-2,Renê Simões,Joel Santana
Transfermarkt,1006349,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006349,3220,2010,14,2010-08-14,Atletico-MG,Guarani,3,1,3-5-2,4-4-2,Vanderlei Luxemburgo,Vagner Mancini
Transfermarkt,1006344,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006344,3221,2010,14,2010-08-15,Sao Paulo,Cruzeiro,2,2,4-4-2,4-4-2,Sérgio Baresi,Cuca
Transfermarkt,1006347,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1006347,3222,2010,14,2010-08-15,Fluminense,Internacional,3,0,3-5-2,3-5-2,Muricy Ramalho,Celso Roth
