source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,909375,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909375,2460,2008,13,2008-07-20,Athletico-PR,Vasco,3,1,4-4-2,4-4-2,Roberto Fernandes,Antônio Lopes
Transfermarkt,909373,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909373,2461,2008,13,2008-07-20,Goias,Palmeiras,3,2,4-4-2,4-4-2,Vadão,Vanderlei Luxemburgo
Transfermarkt,909374,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909374,2462,2008,13,2008-07-20,Santos,Sport,1,0,3-5-2,3-5-2,Cuca,Nelsinho Baptista
Transfermarkt,909376,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909376,2463,2008,13,2008-07-20,Nautico,Internacional,1,1,3-5-2,4-3-3 defensivo,Leandro Machado,Tite
Transfermarkt,909377,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909377,2464,2008,13,2008-07-20,Flamengo,Vitoria,0,1,,,Caio Júnior,Vagner Mancini
Transfermarkt,909379,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909379,2465,2008,13,2008-07-20,Sao Paulo,Botafogo-RJ,2,1,4-4-2,3-5-2,Muricy Ramalho,Ney Franco
Transfermarkt,909378,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909378,2466,2008,13,2008-07-20,Atletico-MG,Coritiba,3,2,4-4-2,4-4-2,Alexandre Gallo,Dorival Júnior
Transfermarkt,909380,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909380,2450,2008,14,2008-07-23,Coritiba,Ipatinga,1,0,4-4-2,4-4-2,Dorival Júnior,Ricardo Drubscky
Transfermarkt,909381,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909381,2451,2008,14,2008-07-23,Cruzeiro,Goias,0,1,4-4-2,3-5-2,Adilson Batista,Vadão
Transfermarkt,909382,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909382,2452,2008,14,2008-07-23,Vitoria,Nautico,2,0,4-4-2,4-4-2,Vagner Mancini,Leandro Machado
Transfermarkt,909386,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909386,2453,2008,14,2008-07-23,Vasco,Fluminense,3,3,4-4-2,4-4-2,Antônio Lopes,Renato Gaúcho
Transfermarkt,909384,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909384,2454,2008,14,2008-07-23,Internacional,Sao Paulo,2,0,4-4-2,4-4-2,Tite,Muricy Ramalho
Transfermarkt,909385,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909385,2455,2008,14,2008-07-23,Portuguesa,Flamengo,2,2,4-3-3 ofensivo,4-4-2,Vágner Benazzi,Caio Júnior
Transfermarkt,909383,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/909383,2456,2008,14,2008-07-23,Botafogo-RJ,Atletico-MG,4,0,3-5-2,4-4-2,Ney Franco,Alexandre Gallo
Transfermarkt,923047,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923047,2527,2008,21,2008-08-20,Vitoria,Sport,0,0,4-4-2,4-4-2,Vagner Mancini,Nelsinho Baptista
Transfermarkt,923046,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923046,2528,2008,21,2008-08-20,Coritiba,Figueirense,3,0,3-5-2,4-4-2,Dorival Júnior,Paulo César Gusmão
Transfermarkt,923048,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923048,2529,2008,21,2008-08-20,Botafogo-RJ,Cruzeiro,1,0,4-4-2,4-4-2,Ney Franco,Adilson Batista
Transfermarkt,923049,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923049,2530,2008,21,2008-08-20,Sao Paulo,Athletico-PR,3,1,,,Muricy Ramalho,Mário Sérgio
Transfermarkt,923052,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923052,2531,2008,21,2008-08-20,Internacional,Palmeiras,4,1,3-5-2,4-4-2,Tite,Vanderlei Luxemburgo
Transfermarkt,923050,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923050,2532,2008,21,2008-08-20,Nautico,Fluminense,1,3,4-4-2,3-4-3,Roberto Fernandes,Cuca
Transfermarkt,923051,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923051,2533,2008,21,2008-08-20,Ipatinga,Santos,1,1,4-4-2,4-4-2,Ricardo Drubscky,Márcio Fernandes
Transfermarkt,923054,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923054,2534,2008,21,2008-08-21,Portuguesa,Vasco,0,1,4-4-2,4-4-2,Vágner Benazzi,Tita
Transfermarkt,923055,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923055,2535,2008,21,2008-08-21,Atletico-MG,Goias,1,1,4-4-2,4-4-2,Marcelo Oliveira,Vadão
Transfermarkt,923053,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/923053,2536,2008,21,2008-08-21,Flamengo,Gremio,2,1,4-4-2,4-4-2,Caio Júnior,Celso Roth
Transfermarkt,929584,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929584,2677,2008,36,2008-11-20,Figueirense,Nautico,4,3,4-4-2,4-4-2,Mário Sérgio,Roberto Fernandes
Transfermarkt,929586,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929586,2678,2008,36,2008-11-22,Botafogo-RJ,Athletico-PR,2,2,4-4-2,4-4-2,Ney Franco,Geninho
Transfermarkt,929585,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929585,2679,2008,36,2008-11-22,Portuguesa,Goias,0,0,4-4-2,4-4-2,,
Transfermarkt,929590,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929590,2680,2008,36,2008-11-22,Coritiba,Santos,5,1,3-5-2,4-4-2,Dorival Júnior,Márcio Fernandes
Transfermarkt,929588,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929588,2681,2008,36,2008-11-23,Vitoria,Gremio,4,2,4-4-2,4-4-2,Vagner Mancini,Celso Roth
Transfermarkt,929589,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929589,2682,2008,36,2008-11-23,Cruzeiro,Flamengo,3,2,4-4-2,4-4-2,Adilson Batista,Caio Júnior
Transfermarkt,929587,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929587,2683,2008,36,2008-11-23,Vasco,Sao Paulo,1,2,5-4-1,3-5-2,Renato Gaúcho,Muricy Ramalho
Transfermarkt,929592,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929592,2684,2008,36,2008-11-23,Internacional,Fluminense,0,2,4-4-2,4-4-2,Tite,Renê Simões
Transfermarkt,929591,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929591,2685,2008,36,2008-11-23,Sport,Atletico-MG,3,0,4-4-2,4-4-2,Nelsinho Baptista,Marcelo Oliveira
Transfermarkt,929593,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/929593,2686,2008,36,2008-11-23,Palmeiras,Ipatinga,2,0,4-4-2,4-4-2,Vanderlei Luxemburgo,Enderson Moreira
Transfermarkt,930204,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930204,2687,2008,37,2008-11-30,Coritiba,Vasco,0,2,3-5-2,3-5-2,Dorival Júnior,Renato Gaúcho
Transfermarkt,930200,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930200,2688,2008,37,2008-11-30,Botafogo-RJ,Figueirense,1,3,4-4-2,4-4-2,Ney Franco,Mário Sérgio
Transfermarkt,930203,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930203,2689,2008,37,2008-11-30,Portuguesa,Sport,2,2,4-4-2,3-5-2,,
Transfermarkt,930199,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930199,2690,2008,37,2008-11-30,Nautico,Athletico-PR,2,1,3-5-2,3-5-2,Roberto Fernandes,Geninho
Transfermarkt,930206,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930206,2691,2008,37,2008-11-30,Atletico-MG,Santos,0,0,4-4-2,4-4-2,Marcelo Oliveira,Márcio Fernandes
Transfermarkt,930201,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930201,2692,2008,37,2008-11-30,Internacional,Cruzeiro,1,0,4-4-2,4-4-2,Tite,Adilson Batista
Transfermarkt,930207,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930207,2693,2008,37,2008-11-30,Vitoria,Palmeiras,0,0,4-4-2,3-5-2,Vagner Mancini,Vanderlei Luxemburgo
Transfermarkt,930205,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930205,2694,2008,37,2008-11-30,Flamengo,Goias,3,3,4-4-2,4-4-2,Caio Júnior,Hélio dos Anjos
Transfermarkt,930198,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930198,2695,2008,37,2008-11-30,Ipatinga,Gremio,1,4,3-5-2,4-4-2,Enderson Moreira,Celso Roth
Transfermarkt,930202,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930202,2696,2008,37,2008-11-30,Sao Paulo,Fluminense,1,1,3-5-2,4-4-2,Muricy Ramalho,Renê Simões
Transfermarkt,930212,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930212,2697,2008,38,2008-12-07,Santos,Nautico,0,0,4-4-2,3-5-2,Márcio Fernandes,Roberto Fernandes
Transfermarkt,930211,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930211,2698,2008,38,2008-12-07,Vasco,Vitoria,0,2,4-4-2,4-4-2,Renato Gaúcho,Vagner Mancini
Transfermarkt,930217,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930217,2699,2008,38,2008-12-07,Figueirense,Internacional,3,1,4-4-2,4-4-2,Mário Sérgio,Tite
Transfermarkt,930209,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930209,2700,2008,38,2008-12-07,Athletico-PR,Flamengo,5,3,4-4-2,4-4-2,Geninho,Caio Júnior
Transfermarkt,930210,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930210,2701,2008,38,2008-12-07,Sport,Coritiba,4,3,4-4-2,3-5-2,Nelsinho Baptista,Dorival Júnior
Transfermarkt,930213,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930213,2702,2008,38,2008-12-07,Cruzeiro,Portuguesa,4,1,4-4-2,4-4-2,,
Transfermarkt,930208,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930208,2703,2008,38,2008-12-07,Fluminense,Ipatinga,1,1,4-4-2,3-5-2,Renê Simões,Enderson Moreira
Transfermarkt,930214,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930214,2704,2008,38,2008-12-07,Palmeiras,Botafogo-RJ,0,1,3-5-2,3-5-2,Vanderlei Luxemburgo,Ney Franco
Transfermarkt,930215,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930215,2705,2008,38,2008-12-07,Gremio,Atletico-MG,2,0,3-5-2,4-4-2,Celso Roth,Marcelo Oliveira
Transfermarkt,930216,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/930216,2706,2008,38,2008-12-07,Goias,Sao Paulo,0,1,4-4-2,4-4-2,Hélio dos Anjos,Muricy Ramalho
