source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,939080,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939080,2717,2009,2,2009-05-16,Coritiba,Santo Andre,2,4,4-4-2,4-4-2,Renê Simões,Sérgio Guedes
Transfermarkt,939081,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939081,2718,2009,2,2009-05-16,Atletico-MG,Gremio,2,1,4-4-2,3-5-2,Celso Roth,Marcelo Rospide
Transfermarkt,939085,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939085,2719,2009,2,2009-05-16,Flamengo,Avai,0,0,4-4-2,4-4-2,Cuca,Silas
Transfermarkt,939079,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939079,2720,2009,2,2009-05-17,Santos,Goias,3,3,,,Vagner Mancini,Hélio dos Anjos
Transfermarkt,939082,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939082,2721,2009,2,2009-05-17,Sao Paulo,Athletico-PR,2,2,4-4-2,4-4-2,Muricy Ramalho,Geninho
Transfermarkt,939083,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939083,2722,2009,2,2009-05-17,Barueri,Fluminense,0,0,4-4-2,4-4-2,Estevam Soares,Carlos Alberto Parreira
Transfermarkt,939084,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939084,2723,2009,2,2009-05-17,Internacional,Palmeiras,2,0,4-4-2,4-4-2,Tite,Vanderlei Luxemburgo
Transfermarkt,939086,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939086,2724,2009,2,2009-05-17,Botafogo-RJ,Corinthians,0,0,4-4-2,4-4-2,Ney Franco,Mano Menezes
Transfermarkt,939087,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939087,2725,2009,2,2009-05-17,Vitoria,Sport,1,0,4-4-2,4-4-2,Paulo César Carpegiani,Nelsinho Baptista
Transfermarkt,939088,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939088,2726,2009,2,2009-05-17,Nautico,Cruzeiro,2,0,4-4-2,4-4-2,Waldemar Lemos,Adilson Batista
Transfermarkt,939089,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939089,2727,2009,3,2009-05-23,Corinthians,Barueri,2,1,4-4-2,4-4-2,Mano Menezes,Estevam Soares
Transfermarkt,939090,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939090,2728,2009,3,2009-05-23,Cruzeiro,Vitoria,2,0,4-4-2,4-5-1,Adilson Batista,Paulo César Carpegiani
Transfermarkt,939091,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939091,2729,2009,3,2009-05-23,Goias,Internacional,0,1,4-4-2,4-4-2,Hélio dos Anjos,Tite
Transfermarkt,939095,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939095,2730,2009,3,2009-05-24,Palmeiras,Sao Paulo,0,0,4-4-2,4-4-2,Vanderlei Luxemburgo,Muricy Ramalho
Transfermarkt,939094,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939094,2731,2009,3,2009-05-24,Fluminense,Santos,1,4,4-4-2,4-4-2,Carlos Alberto Parreira,Vagner Mancini
Transfermarkt,939092,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939092,2732,2009,3,2009-05-24,Athletico-PR,Nautico,2,3,4-4-2,3-5-2,Geninho,Waldemar Lemos
Transfermarkt,939093,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939093,2733,2009,3,2009-05-24,Gremio,Botafogo-RJ,2,0,3-5-2,3-5-2,Paulo Autuori,Ney Franco
Transfermarkt,939097,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939097,2734,2009,3,2009-05-24,Sport,Atletico-MG,2,3,4-4-2,4-4-2,Nelsinho Baptista,Celso Roth
Transfermarkt,939098,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939098,2735,2009,3,2009-05-24,Avai,Coritiba,2,2,4-4-2,4-4-2,Silas,Renê Simões
Transfermarkt,939096,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939096,2736,2009,3,2009-05-24,Santo Andre,Flamengo,1,2,4-4-2,4-4-2,Sérgio Guedes,Cuca
Transfermarkt,939105,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939105,2737,2009,4,2009-05-30,Botafogo-RJ,Sport,2,2,3-5-2,3-5-2,Ney Franco,Nelsinho Baptista
Transfermarkt,939100,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939100,2738,2009,4,2009-05-30,Coritiba,Goias,1,3,3-5-2,3-5-2,Renê Simões,Hélio dos Anjos
Transfermarkt,939101,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939101,2739,2009,4,2009-05-30,Atletico-MG,Santo Andre,0,0,4-4-2,4-4-2,Celso Roth,Sérgio Guedes
Transfermarkt,939102,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939102,2740,2009,4,2009-05-31,Sao Paulo,Cruzeiro,3,0,3-5-2,4-4-2,Muricy Ramalho,Adilson Batista
Transfermarkt,939103,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939103,2741,2009,4,2009-05-31,Santos,Corinthians,3,1,4-4-2,4-4-2,Vagner Mancini,Mano Menezes
Transfermarkt,939099,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939099,2742,2009,4,2009-05-31,Flamengo,Athletico-PR,2,1,4-4-2,4-4-2,Cuca,Geninho
Transfermarkt,939104,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939104,2743,2009,4,2009-05-31,Nautico,Fluminense,1,1,3-5-2,4-4-2,Waldemar Lemos,Carlos Alberto Parreira
Transfermarkt,939106,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939106,2744,2009,4,2009-05-31,Vitoria,Gremio,1,0,3-5-2,3-5-2,Paulo César Carpegiani,Paulo Autuori
Transfermarkt,939107,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939107,2745,2009,4,2009-05-31,Barueri,Palmeiras,2,2,3-5-2,4-4-2,Estevam Soares,Vanderlei Luxemburgo
Transfermarkt,939108,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939108,2746,2009,4,2009-05-31,Internacional,Avai,2,1,4-4-2,4-4-2,Tite,Silas
Transfermarkt,939109,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939109,2747,2009,5,2009-06-04,Gremio,Nautico,3,0,4-4-2,4-4-2,Paulo Autuori,Waldemar Lemos
Transfermarkt,939110,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939110,2748,2009,5,2009-06-04,Santo Andre,Santos,3,3,4-4-2,4-4-2,Sérgio Guedes,Vagner Mancini
Transfermarkt,939111,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939111,2749,2009,5,2009-06-06,Corinthians,Coritiba,2,0,4-4-2,3-5-2,Mano Menezes,Renê Simões
Transfermarkt,939112,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939112,2750,2009,5,2009-06-07,Palmeiras,Vitoria,2,1,4-4-2,3-5-2,Vanderlei Luxemburgo,Paulo César Carpegiani
Transfermarkt,939115,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939115,2751,2009,5,2009-06-07,Athletico-PR,Atletico-MG,0,4,3-5-2,4-4-2,Geninho,Celso Roth
Transfermarkt,939113,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939113,2752,2009,5,2009-06-07,Sport,Flamengo,4,2,4-4-2,4-4-2,Emerson Leão,Cuca
Transfermarkt,939114,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939114,2753,2009,5,2009-06-07,Avai,Sao Paulo,0,0,4-4-2,4-4-2,Silas,Muricy Ramalho
Transfermarkt,939116,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939116,2754,2009,5,2009-06-07,Cruzeiro,Internacional,1,1,4-4-2,4-4-2,Adilson Batista,Tite
Transfermarkt,939118,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939118,2755,2009,5,2009-06-07,Goias,Barueri,2,2,4-4-2,4-4-2,Hélio dos Anjos,Estevam Soares
Transfermarkt,939117,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939117,2756,2009,5,2009-06-07,Fluminense,Botafogo-RJ,1,0,4-4-2,3-5-2,Carlos Alberto Parreira,Ney Franco
Transfermarkt,939119,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939119,2757,2009,6,2009-06-13,Sao Paulo,Santo Andre,1,1,4-4-2,4-4-2,Muricy Ramalho,Sérgio Guedes
Transfermarkt,939120,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939120,2758,2009,6,2009-06-13,Sport,Athletico-PR,0,1,4-4-2,4-4-2,Emerson Leão,Waldemar Lemos
Transfermarkt,939126,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939126,2759,2009,6,2009-06-13,Botafogo-RJ,Santos,2,0,4-4-2,4-4-2,Ney Franco,Vagner Mancini
Transfermarkt,939132,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939132,2767,2009,7,2009-06-20,Athletico-PR,Palmeiras,2,2,4-4-2,4-4-2,Waldemar Lemos,Vanderlei Luxemburgo
Transfermarkt,939133,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939133,2768,2009,7,2009-06-20,Vitoria,Botafogo-RJ,4,3,3-5-2,4-4-2,Paulo César Carpegiani,Ney Franco
Transfermarkt,939137,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939137,2769,2009,7,2009-06-20,Santo Andre,Sport,2,1,4-4-2,4-4-2,Sérgio Guedes,Emerson Leão
Transfermarkt,939129,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939129,2770,2009,7,2009-06-20,Gremio,Goias,2,2,4-4-2,3-5-2,Paulo Autuori,Hélio dos Anjos
Transfermarkt,939131,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939131,2771,2009,7,2009-06-20,Avai,Fluminense,3,2,4-4-2,4-4-2,Silas,Carlos Alberto Parreira
Transfermarkt,939130,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939130,2772,2009,7,2009-06-20,Nautico,Coritiba,0,1,4-4-2,4-4-2,Márcio Bittencourt,Renê Simões
Transfermarkt,939135,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939135,2773,2009,7,2009-06-21,Corinthians,Sao Paulo,3,1,4-4-2,3-5-2,Mano Menezes,Ricardo Gomes
Transfermarkt,939134,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939134,2774,2009,7,2009-06-21,Santos,Atletico-MG,2,3,4-4-2,4-4-2,Vagner Mancini,Celso Roth
Transfermarkt,939138,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939138,2775,2009,7,2009-06-21,Cruzeiro,Barueri,2,4,4-4-2,4-4-2,Adilson Batista,Estevam Soares
Transfermarkt,939136,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939136,2776,2009,7,2009-06-21,Flamengo,Internacional,4,0,4-4-2,4-4-2,Cuca,Tite
Transfermarkt,939144,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939144,2777,2009,8,2009-06-27,Athletico-PR,Corinthians,1,0,4-4-2,4-4-2,Waldemar Lemos,Mano Menezes
Transfermarkt,939142,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939142,2778,2009,8,2009-06-27,Barueri,Atletico-MG,4,2,4-4-2,4-4-2,Estevam Soares,Celso Roth
Transfermarkt,939148,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939148,2779,2009,8,2009-06-27,Sao Paulo,Nautico,2,0,4-4-2,4-4-2,Ricardo Gomes,Márcio Bittencourt
Transfermarkt,939139,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939139,2780,2009,8,2009-06-27,Cruzeiro,Avai,1,0,4-4-2,4-4-2,Adilson Batista,Silas
Transfermarkt,939140,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939140,2781,2009,8,2009-06-27,Botafogo-RJ,Goias,1,4,4-4-2,4-4-2,Ney Franco,Hélio dos Anjos
Transfermarkt,939143,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939143,2782,2009,8,2009-06-28,Palmeiras,Santos,1,1,4-4-2,4-4-2,Jorginho Cantinflas,Vagner Mancini
Transfermarkt,939145,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939145,2783,2009,8,2009-06-28,Internacional,Coritiba,3,0,3-5-2,3-5-2,Tite,Renê Simões
Transfermarkt,939141,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939141,2784,2009,8,2009-06-28,Vitoria,Santo Andre,4,1,3-5-2,4-4-2,Paulo César Carpegiani,Sérgio Guedes
Transfermarkt,939146,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939146,2785,2009,8,2009-06-28,Sport,Gremio,3,1,4-4-2,3-5-2,Emerson Leão,Paulo Autuori
Transfermarkt,939147,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939147,2786,2009,8,2009-06-28,Fluminense,Flamengo,0,0,4-4-2,3-5-2,Carlos Alberto Parreira,Cuca
Transfermarkt,939150,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939150,2787,2009,9,2009-07-04,Santos,Sport,1,0,4-4-2,5-4-1,Vagner Mancini,Emerson Leão
Transfermarkt,939151,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939151,2788,2009,9,2009-07-04,Santo Andre,Barueri,1,1,4-4-2,3-5-2,Sérgio Guedes,Estevam Soares
Transfermarkt,939157,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939157,2789,2009,9,2009-07-04,Flamengo,Vitoria,2,1,4-4-2,3-5-2,Cuca,Paulo César Carpegiani
Transfermarkt,939153,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939153,2790,2009,9,2009-07-05,Coritiba,Sao Paulo,2,0,3-5-2,4-4-2,Renê Simões,Ricardo Gomes
Transfermarkt,939154,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939154,2791,2009,9,2009-07-05,Goias,Cruzeiro,1,0,4-4-2,4-4-2,Hélio dos Anjos,Adilson Batista
Transfermarkt,939149,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939149,2792,2009,9,2009-07-05,Atletico-MG,Botafogo-RJ,1,1,4-4-2,5-4-1,Celso Roth,Ney Franco
Transfermarkt,939155,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939155,2793,2009,9,2009-07-05,Gremio,Athletico-PR,4,1,4-4-2,3-5-2,Paulo Autuori,Waldemar Lemos
Transfermarkt,939156,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939156,2794,2009,9,2009-07-05,Avai,Palmeiras,0,3,4-4-2,4-4-2,Silas,Jorginho Cantinflas
Transfermarkt,939158,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939158,2795,2009,9,2009-07-05,Nautico,Internacional,0,2,4-4-2,4-4-2,Márcio Bittencourt,Tite
Transfermarkt,939152,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939152,2796,2009,9,2009-07-08,Corinthians,Fluminense,4,2,4-4-2,4-4-2,Mano Menezes,Carlos Alberto Parreira
Transfermarkt,939159,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939159,2797,2009,10,2009-07-11,Avai,Botafogo-RJ,1,2,4-4-2,4-4-2,Silas,Ney Franco
Transfermarkt,939161,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939161,2798,2009,10,2009-07-11,Barueri,Coritiba,3,1,3-5-2,3-5-2,Estevam Soares,Renê Simões
Transfermarkt,939167,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939167,2799,2009,10,2009-07-11,Palmeiras,Nautico,4,1,4-4-2,4-4-2,Jorginho Cantinflas,Márcio Bittencourt
Transfermarkt,939165,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939165,2800,2009,10,2009-07-12,Cruzeiro,Atletico-MG,0,3,4-4-2,4-4-2,Adilson Batista,Celso Roth
Transfermarkt,939163,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939163,2801,2009,10,2009-07-12,Athletico-PR,Internacional,3,2,4-4-2,4-4-2,Waldemar Lemos,Tite
Transfermarkt,939164,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939164,2802,2009,10,2009-07-12,Gremio,Corinthians,3,0,4-4-2,4-4-2,Paulo Autuori,Mano Menezes
Transfermarkt,939162,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939162,2803,2009,10,2009-07-12,Sao Paulo,Flamengo,2,2,4-4-2,4-4-2,Ricardo Gomes,Cuca
Transfermarkt,939166,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939166,2804,2009,10,2009-07-12,Vitoria,Santos,6,2,4-4-2,4-5-1,Paulo César Carpegiani,Vagner Mancini
Transfermarkt,939168,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939168,2805,2009,10,2009-07-12,Sport,Goias,1,0,4-4-2,4-4-2,Emerson Leão,Hélio dos Anjos
Transfermarkt,939160,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939160,2806,2009,10,2009-07-12,Fluminense,Santo Andre,0,1,4-4-2,4-4-2,Carlos Alberto Parreira,Sérgio Guedes
Transfermarkt,939170,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939170,2807,2009,11,2009-07-15,Goias,Avai,0,2,3-5-2,4-4-2,Hélio dos Anjos,Silas
Transfermarkt,939169,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939169,2808,2009,11,2009-07-15,Coritiba,Gremio,2,1,4-4-2,4-4-2,Renê Simões,Paulo Autuori
Transfermarkt,939172,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939172,2809,2009,11,2009-07-15,Santos,Barueri,3,3,4-4-2,4-4-2,Serginho Chulapa,Estevam Soares
Transfermarkt,939171,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939171,2810,2009,11,2009-07-15,Santo Andre,Athletico-PR,1,0,4-4-2,4-4-2,Sérgio Guedes,Waldemar Lemos
Transfermarkt,939174,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939174,2811,2009,11,2009-07-15,Flamengo,Palmeiras,1,2,4-4-2,4-4-2,Cuca,Jorginho Cantinflas
Transfermarkt,939173,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939173,2812,2009,11,2009-07-15,Internacional,Fluminense,4,2,3-5-2,4-4-2,Tite,Vinícius Eutrópio
Transfermarkt,939175,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939175,2813,2009,11,2009-07-16,Atletico-MG,Sao Paulo,2,0,3-5-2,4-4-2,Celso Roth,Ricardo Gomes
Transfermarkt,939177,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939177,2814,2009,11,2009-07-16,Corinthians,Sport,4,3,4-3-3 defensivo,4-5-1,Mano Menezes,Emerson Leão
Transfermarkt,939176,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939176,2815,2009,11,2009-07-16,Nautico,Vitoria,1,1,3-5-2,3-5-2,Geninho,Paulo César Carpegiani
Transfermarkt,939178,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939178,2816,2009,11,2009-08-27,Botafogo-RJ,Cruzeiro,1,1,3-5-2,4-4-2,Estevam Soares,Adilson Batista
Transfermarkt,939179,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939179,2817,2009,12,2009-07-18,Fluminense,Goias,1,4,4-4-2,3-5-2,Vinícius Eutrópio,Hélio dos Anjos
Transfermarkt,939180,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939180,2818,2009,12,2009-07-18,Palmeiras,Santo Andre,1,0,4-4-2,4-4-2,Jorginho Cantinflas,Sérgio Guedes
Transfermarkt,939183,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939183,2819,2009,12,2009-07-19,Gremio,Internacional,2,1,4-4-2,4-4-2,Paulo Autuori,Tite
Transfermarkt,939184,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939184,2820,2009,12,2009-07-19,Sao Paulo,Santos,2,1,3-5-2,4-4-2,Ricardo Gomes,Serginho Chulapa
Transfermarkt,939185,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939185,2821,2009,12,2009-07-19,Athletico-PR,Coritiba,0,0,4-4-2,4-4-2,Waldemar Lemos,Renê Simões
Transfermarkt,939181,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939181,2822,2009,12,2009-07-19,Vitoria,Atletico-MG,0,0,3-5-2,3-5-2,Paulo César Carpegiani,Celso Roth
Transfermarkt,939182,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939182,2823,2009,12,2009-07-19,Cruzeiro,Corinthians,1,2,4-4-2,4-4-2,Adilson Batista,Mano Menezes
Transfermarkt,939186,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939186,2824,2009,12,2009-07-19,Barueri,Nautico,4,0,4-4-2,4-4-2,Estevam Soares,Geninho
Transfermarkt,939188,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939188,2825,2009,12,2009-07-19,Sport,Avai,1,3,3-5-2,3-5-2,Emerson Leão,Silas
Transfermarkt,939196,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939196,2827,2009,13,2009-07-22,Flamengo,Barueri,1,1,4-4-2,4-4-2,Cuca,Estevam Soares
Transfermarkt,939190,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939190,2828,2009,13,2009-07-22,Santo Andre,Cruzeiro,0,2,4-4-2,4-4-2,Sérgio Guedes,Adilson Batista
Transfermarkt,939189,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939189,2829,2009,13,2009-07-22,Avai,Gremio,1,0,3-5-2,4-4-2,Silas,Paulo Autuori
Transfermarkt,939191,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939191,2830,2009,13,2009-07-22,Santos,Athletico-PR,1,0,4-5-1,4-4-2,Vanderlei Luxemburgo,Waldemar Lemos
Transfermarkt,939194,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939194,2831,2009,13,2009-07-22,Goias,Palmeiras,2,1,4-4-2,4-4-2,Hélio dos Anjos,Jorginho Cantinflas
Transfermarkt,939193,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939193,2832,2009,13,2009-07-22,Internacional,Sao Paulo,2,2,4-4-2,3-5-2,Tite,Ricardo Gomes
Transfermarkt,939195,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939195,2833,2009,13,2009-07-22,Nautico,Botafogo-RJ,2,2,4-4-2,4-4-2,Geninho,Ney Franco
Transfermarkt,939198,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939198,2834,2009,13,2009-07-23,Atletico-MG,Fluminense,2,1,4-4-2,3-5-2,Celso Roth,Renato Gaúcho
Transfermarkt,939192,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939192,2835,2009,13,2009-07-23,Coritiba,Sport,1,1,4-4-2,4-4-2,Renê Simões,Emerson Leão
Transfermarkt,939197,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939197,2836,2009,13,2009-07-23,Corinthians,Vitoria,2,1,4-3-3 defensivo,3-5-2,Mano Menezes,Paulo César Carpegiani
Transfermarkt,939199,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939199,2837,2009,14,2009-07-25,Gremio,Santo Andre,3,2,3-5-2,4-4-2,Paulo Autuori,Sérgio Guedes
Transfermarkt,939200,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939200,2838,2009,14,2009-07-25,Athletico-PR,Avai,1,3,4-4-2,3-5-2,Waldemar Lemos,Silas
Transfermarkt,939201,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939201,2839,2009,14,2009-07-25,Botafogo-RJ,Internacional,3,2,3-5-2,4-4-2,Ney Franco,Tite
Transfermarkt,939203,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939203,2840,2009,14,2009-07-26,Santos,Flamengo,1,2,4-3-2-1,3-5-2,Vanderlei Luxemburgo,Andrade
Transfermarkt,939202,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939202,2841,2009,14,2009-07-26,Corinthians,Palmeiras,0,3,4-4-2,4-5-1,Mano Menezes,Jorginho Cantinflas
Transfermarkt,939204,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939204,2842,2009,14,2009-07-26,Atletico-MG,Goias,0,1,4-4-2,5-4-1,Celso Roth,Hélio dos Anjos
Transfermarkt,939205,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939205,2843,2009,14,2009-07-26,Sport,Nautico,3,3,4-4-2,4-4-2,Emerson Leão,Geninho
Transfermarkt,939207,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939207,2844,2009,14,2009-07-26,Fluminense,Cruzeiro,1,1,5-4-1,4-4-2,Renato Gaúcho,Adilson Batista
Transfermarkt,939208,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939208,2845,2009,14,2009-07-26,Vitoria,Coritiba,1,0,4-4-2,4-4-2,Paulo César Carpegiani,Renê Simões
Transfermarkt,939206,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939206,2846,2009,14,2009-07-26,Barueri,Sao Paulo,1,2,4-4-2,4-4-2,Estevam Soares,Ricardo Gomes
Transfermarkt,939213,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/939213,2847,2009,15,2009-07-29,Nautico,Santos,1,2,3-5-2,4-4-2,Geninho,Vanderlei Luxemburgo
