temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1992;Primeira fase;3;28;1992-02-09;Nautico;2-0;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;3;29;1992-02-10;Atletico-MG;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;3;30;1992-02-10;Athletico-PR;0-2;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;31;1992-02-15;Palmeiras;1-2;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;32;1992-02-15;Sao Paulo;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;33;1992-02-15;Athletico-PR;0-2;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;34;1992-02-16;Corinthians;2-0;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;35;1992-02-16;Vasco;2-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;36;1992-02-16;Cruzeiro;3-0;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;37;1992-02-16;Sport;1-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;38;1992-02-16;Bahia;1-1;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;39;1992-02-17;Santos;1-0;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;4;40;1992-02-17;Internacional;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;41;1992-02-19;Flamengo;3-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;42;1992-02-19;Portuguesa;3-2;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;43;1992-02-19;Bragantino;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;44;1992-02-19;Botafogo-RJ;3-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;45;1992-02-19;Goias;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;46;1992-02-20;Vasco;1-1;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;47;1992-02-20;Santos;2-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;48;1992-02-20;Cruzeiro;4-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;49;1992-02-20;Guarani;1-3;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;5;50;1992-02-20;Nautico;2-2;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;51;1992-02-22;Botafogo-RJ;2-4;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;52;1992-02-23;Atletico-MG;0-4;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;53;1992-02-23;Fluminense;4-0;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;54;1992-02-23;Sao Paulo;0-1;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;55;1992-02-23;PAYSANDU;0-0;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;56;1992-02-23;Goias;1-2;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;57;1992-02-23;Bragantino;1-0;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;58;1992-02-23;Bahia;2-3;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;59;1992-02-24;Flamengo;1-2;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;6;60;1992-02-24;Sport;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;61;1992-03-07;Santos;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;62;1992-03-07;Corinthians;0-0;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;63;1992-03-07;Portuguesa;0-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;64;1992-03-08;Sao Paulo;0-4;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;65;1992-03-08;Internacional;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;66;1992-03-08;Fluminense;2-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;67;1992-03-08;Athletico-PR;2-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;68;1992-03-08;Nautico;5-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;69;1992-03-09;Vasco;1-2;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;7;70;1992-03-09;Cruzeiro;1-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;71;1992-03-11;Internacional;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;72;1992-03-11;Atletico-MG;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;73;1992-03-11;Guarani;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;74;1992-03-11;Sport;2-2;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;75;1992-03-11;Goias;2-2;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;76;1992-03-11;PAYSANDU;3-2;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;77;1992-03-11;Bragantino;1-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;78;1992-03-12;Corinthians;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;79;1992-03-12;Vasco;3-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;8;80;1992-03-12;Botafogo-RJ;3-2;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;81;1992-03-14;Flamengo;0-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;82;1992-03-14;Atletico-MG;2-3;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;83;1992-03-15;Fluminense;1-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;84;1992-03-15;Palmeiras;1-2;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;85;1992-03-15;Goias;4-2;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;86;1992-03-15;Sport;3-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;87;1992-03-16;Internacional;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;88;1992-03-16;Santos;2-0;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;89;1992-03-18;Bahia;0-0;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;9;90;1992-03-25;Sao Paulo;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;91;1992-03-21;PAYSANDU;1-2;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;92;1992-03-21;Nautico;0-0;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;93;1992-03-22;Vasco;1-0;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;94;1992-03-22;Fluminense;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;95;1992-03-22;Santos;0-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;96;1992-03-22;Portuguesa;1-2;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;97;1992-03-22;Cruzeiro;2-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;98;1992-03-23;Botafogo-RJ;2-0;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;99;1992-03-23;Sao Paulo;5-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;10;100;1992-03-23;Internacional;1-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;101;1992-03-28;Portuguesa;1-3;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;102;1992-03-29;Vasco;4-2;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;103;1992-03-29;Palmeiras;1-2;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;104;1992-03-29;Atletico-MG;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;105;1992-03-29;Sport;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;106;1992-03-29;Guarani;0-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;107;1992-03-29;Bahia;3-0;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;108;1992-03-29;Bragantino;3-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;109;1992-03-30;Santos;4-0;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;11;110;1992-03-30;Athletico-PR;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;111;1992-04-04;Cruzeiro;0-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;112;1992-04-04;PAYSANDU;0-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;113;1992-04-05;Flamengo;2-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;114;1992-04-05;Fluminense;3-0;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;115;1992-04-05;Guarani;1-0;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;116;1992-04-05;Nautico;0-4;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;117;1992-04-05;Goias;5-2;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;118;1992-04-06;Palmeiras;1-1;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;119;1992-04-06;Portuguesa;1-1;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;12;120;1992-04-06;Bahia;0-2;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;121;1992-04-11;Santos;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;122;1992-04-11;Sao Paulo;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;123;1992-04-12;Corinthians;1-3;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;124;1992-04-12;Botafogo-RJ;1-2;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;125;1992-04-12;Portuguesa;0-2;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;126;1992-04-12;Cruzeiro;0-0;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;127;1992-04-12;Sport;0-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;128;1992-04-12;PAYSANDU;3-0;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;129;1992-04-13;Internacional;1-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;13;130;1992-04-13;Bragantino;2-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;131;1992-04-18;Guarani;1-0;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;132;1992-04-18;Sao Paulo;0-1;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;133;1992-04-18;Bahia;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;134;1992-04-19;Fluminense;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;135;1992-04-19;Botafogo-RJ;6-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;136;1992-04-19;Atletico-MG;2-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;137;1992-04-19;PAYSANDU;0-1;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;138;1992-04-20;Nautico;0-2;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;139;1992-04-20;Athletico-PR;1-1;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;14;140;1992-05-06;Vasco;0-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;141;1992-04-25;Bragantino;0-0;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;142;1992-04-25;Goias;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;143;1992-04-26;Corinthians;1-1;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;144;1992-04-26;Palmeiras;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;145;1992-04-26;Botafogo-RJ;2-0;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;146;1992-04-26;Flamengo;1-2;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;147;1992-04-26;Atletico-MG;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;148;1992-04-26;Bahia;4-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;149;1992-04-27;Nautico;1-1;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;15;150;1992-04-27;Athletico-PR;1-1;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;151;1992-05-02;Internacional;0-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;152;1992-05-02;Santos;2-2;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;153;1992-05-02;Palmeiras;3-0;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;154;1992-05-03;Sao Paulo;1-0;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;155;1992-05-03;Fluminense;0-0;Guarani;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;156;1992-05-03;Flamengo;4-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;157;1992-05-03;Cruzeiro;1-1;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;158;1992-05-03;Sport;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;159;1992-05-03;Portuguesa;3-1;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;16;160;1992-05-04;Bragantino;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;161;1992-05-09;Santos;1-2;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;162;1992-05-09;Goias;4-2;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;163;1992-05-09;Portuguesa;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;164;1992-05-10;Sao Paulo;3-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;165;1992-05-10;Vasco;2-0;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;166;1992-05-10;Guarani;2-0;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;167;1992-05-10;Fluminense;1-1;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;168;1992-05-10;Atletico-MG;1-0;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;169;1992-05-10;Athletico-PR;3-2;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;17;170;1992-05-11;Nautico;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;171;1992-05-23;Corinthians;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;172;1992-05-23;PAYSANDU;3-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;173;1992-05-24;Botafogo-RJ;0-2;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;174;1992-05-24;Palmeiras;1-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;175;1992-05-24;Flamengo;3-1;Goias;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;176;1992-05-24;Guarani;0-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;177;1992-05-24;Cruzeiro;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;178;1992-05-24;Internacional;0-0;Sport;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;179;1992-05-25;Bahia;0-2;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;18;180;1992-05-25;Nautico;1-1;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;181;1992-05-26;Fluminense;1-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;182;1992-05-31;Vasco;0-0;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;183;1992-05-31;Flamengo;2-0;Internacional;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;184;1992-05-31;Sao Paulo;2-0;Nautico;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;185;1992-05-31;Athletico-PR;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;186;1992-05-31;Guarani;2-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;187;1992-05-31;Sport;0-2;Palmeiras;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;188;1992-05-31;Bragantino;0-0;Bahia;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;189;1992-05-31;Goias;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz92.html
1992;Primeira fase;19;190;1992-05-31;Atletico-MG;0-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;1;1992-06-07;Vasco;3-3;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;2;1992-06-14;Flamengo;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;3;1992-06-06;Botafogo-RJ;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;4;1992-06-07;Bragantino;2-1;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;5;1992-06-20;Santos;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;6;1992-06-21;Sao Paulo;2-2;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;7;1992-06-13;Corinthians;0-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;8;1992-06-13;Cruzeiro;1-0;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;9;1992-06-27;Santos;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;10;1992-06-28;Flamengo;1-1;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;11;1992-06-20;Cruzeiro;1-3;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;12;1992-06-21;Bragantino;1-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;13;1992-07-01;Sao Paulo;1-0;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;14;1992-07-01;Vasco;0-2;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;15;1992-06-27;Botafogo-RJ;0-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;1;16;1992-06-28;Corinthians;3-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;17;1992-07-04;Sao Paulo;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;18;1992-07-05;Santos;1-1;Vasco;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;19;1992-07-04;Cruzeiro;1-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;2;20;1992-07-05;Corinthians;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;21;1992-07-08;Vasco;3-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;22;1992-07-08;Flamengo;3-1;Santos;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;23;1992-07-09;Botafogo-RJ;1-0;Corinthians;;https://www.rsssf.org/tablesb/braz92.html
1992;Segunda fase;3;24;1992-07-09;Bragantino;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz92.html
1992;Final;;1;1992-07-12;Flamengo;3-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz92.html
1992;Final;;2;1992-07-19;Botafogo-RJ;2-2;Flamengo;;https://www.rsssf.org/tablesb/braz92.html
