temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1989;Primeira fase;8;37;1989-10-08;Inter de Limeira;1-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;38;1989-10-08;Nautico;4-0;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;39;1989-10-08;Internacional;0-0;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;40;1989-10-08;Atletico-MG;0-0;Guarani;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;41;1989-10-14;Flamengo;2-0;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;42;1989-10-15;Inter de Limeira;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;43;1989-10-15;Botafogo-RJ;2-0;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;44;1989-10-15;Corinthians;1-0;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;45;1989-10-15;Athletico-PR;2-2;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;46;1989-10-18;Athletico-PR;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;47;1989-10-18;Nautico;3-2;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;48;1989-10-18;Guarani;0-1;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;49;1989-10-18;Sao Paulo;3-0;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;50;1989-10-18;Botafogo-RJ;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;51;1989-10-21;Sao Paulo;0-0;Guarani;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;52;1989-10-21;Inter de Limeira;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;53;1989-10-22;Corinthians;0-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;54;1989-10-22;Atletico-MG;0-0;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;55;1989-10-22;Internacional;0-1;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;1;56;1989-09-06;Bahia;1-2;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;1;57;1989-09-07;Coritiba;2-1;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;1;58;1989-09-07;Cruzeiro;0-1;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;1;59;1989-09-07;Palmeiras;0-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;1;60;1989-09-07;Sport;0-1;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;2;61;1989-09-09;Santos;0-1;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;2;62;1989-09-10;Bahia;3-2;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;2;63;1989-09-10;Goias;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;2;64;1989-09-10;Sport;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;2;65;1989-09-10;Vasco;1-1;Coritiba;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;3;66;1989-09-16;Portuguesa;4-1;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;3;67;1989-09-17;Cruzeiro;2-0;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;3;68;1989-09-17;Palmeiras;2-0;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;3;69;1989-09-17;Santos;1-2;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;3;70;1989-09-17;Gremio;2-0;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;4;71;1989-09-20;Gremio;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;4;72;1989-09-20;Fluminense;2-0;Coritiba;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;4;73;1989-09-20;Santos;0-0;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;4;74;1989-09-20;Portuguesa;1-1;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;4;75;1989-10-12;Palmeiras;2-0;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;5;76;1989-09-23;Coritiba;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;5;77;1989-09-24;Vasco;2-2;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;5;78;1989-09-24;Fluminense;2-0;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;5;79;1989-09-24;Gremio;0-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;5;80;1989-09-24;Portuguesa;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;6;81;1989-09-30;Sport;2-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;6;82;1989-10-01;Goias;2-3;Coritiba;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;6;83;1989-10-01;Cruzeiro;2-1;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;6;84;1989-10-01;Fluminense;0-0;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;6;85;1989-10-01;Bahia;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;7;86;1989-09-27;Palmeiras;2-0;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;7;87;1989-09-27;Santos;3-1;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;7;88;1989-09-27;Portuguesa;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;7;89;1989-10-04;Coritiba;2-1;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;7;90;1989-10-04;Vasco;4-1;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;91;1989-10-04;Coritiba;1-3;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;92;1989-10-08;Santos;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;93;1989-10-08;Goias;1-0;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;94;1989-10-08;Vasco;3-1;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;8;95;1989-10-08;Fluminense;1-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;96;1989-10-14;Goias;2-0;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;97;1989-10-14;Gremio;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;98;1989-10-15;Cruzeiro;0-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;99;1989-10-15;Bahia;1-1;Coritiba;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;9;100;1989-10-25;Sport;0-1;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;101;1989-10-18;Bahia;1-2;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;102;1989-10-18;Cruzeiro;2-1;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;103;1989-10-18;Portuguesa;3-0;Coritiba;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;104;1989-10-18;Palmeiras;1-0;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;10;105;1989-10-18;Gremio;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;106;1989-10-21;Vasco;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;107;1989-10-22;Goias;0-0;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;108;1989-10-22;Sport;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;109;1989-10-22;Fluminense;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Primeira fase;11;110;1989-10-22;Coritiba;0-1;Santos;"Resultado atribuido por W.O.; Coritiba nao compareceu e foi eliminado.";https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;1;1989-10-28;Gremio;2-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;2;1989-10-28;Portuguesa;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;3;1989-10-28;Botafogo-RJ;1-2;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;4;1989-10-29;Atletico-MG;3-0;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;5;1989-10-29;Corinthians;0-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;6;1989-10-29;Nautico;3-2;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;7;1989-10-29;Vasco;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;12;8;1989-11-02;Palmeiras;1-0;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;9;1989-11-04;Corinthians;0-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;10;1989-11-04;Goias;1-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;11;1989-11-05;Sao Paulo;2-2;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;12;1989-11-05;Atletico-MG;2-0;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;13;1989-11-05;Santos;2-1;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;14;1989-11-05;Portuguesa;2-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;15;1989-11-05;Nautico;1-1;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;13;16;1989-11-05;Flamengo;2-0;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;17;1989-11-11;Sao Paulo;3-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;18;1989-11-11;Atletico-MG;0-0;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;19;1989-11-11;Inter de Limeira;2-2;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;20;1989-11-11;Nautico;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;21;1989-11-12;Goias;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;22;1989-11-12;Palmeiras;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;23;1989-11-12;Cruzeiro;4-2;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;14;24;1989-11-12;Botafogo-RJ;0-2;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;25;1989-11-18;Flamengo;1-0;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;26;1989-11-18;Portuguesa;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;27;1989-11-18;Internacional;2-2;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;28;1989-11-19;Sao Paulo;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;29;1989-11-19;Fluminense;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;30;1989-11-19;Gremio;0-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;31;1989-11-19;Vasco;4-2;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;15;32;1989-11-23;Inter de Limeira;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;33;1989-11-23;Flamengo;0-0;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;34;1989-11-23;Sao Paulo;3-1;Fluminense;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;35;1989-11-29;Palmeiras;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;36;1989-11-29;Vasco;2-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;37;1989-11-29;Santos;2-1;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;38;1989-11-29;Corinthians;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;39;1989-11-29;Internacional;2-0;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;16;40;1989-11-29;Inter de Limeira;1-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;41;1989-11-25;Gremio;3-0;Corinthians;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;42;1989-11-25;Botafogo-RJ;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;43;1989-11-26;Fluminense;0-0;Internacional;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;44;1989-11-26;Vasco;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;45;1989-11-26;Santos;2-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;46;1989-11-26;Nautico;2-2;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;47;1989-11-26;Cruzeiro;2-0;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;17;48;1989-11-26;Goias;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;49;1989-12-02;Fluminense;0-5;Flamengo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;50;1989-12-02;Internacional;1-2;Portuguesa;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;51;1989-12-02;Cruzeiro;4-0;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;52;1989-12-03;Atletico-MG;2-1;Santos;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;53;1989-12-03;Inter de Limeira;0-1;Goias;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;54;1989-12-03;Botafogo-RJ;1-0;Palmeiras;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;55;1989-12-03;Corinthians;0-1;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;18;56;1989-12-03;Gremio;1-3;Sao Paulo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;57;1989-12-09;Flamengo;1-1;Gremio;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;58;1989-12-09;Fluminense;0-1;Inter de Limeira;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;59;1989-12-10;Portuguesa;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;60;1989-12-10;Palmeiras;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;61;1989-12-10;Internacional;0-2;Vasco;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;62;1989-12-10;Cruzeiro;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;63;1989-12-10;Santos;0-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz89.html
1989;Segunda fase;19;64;1989-12-10;Goias;2-1;Nautico;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;1;1;1989-10-29;Athletico-PR;3-0;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;1;2;1989-10-29;Bahia;0-0;Guarani;"Fonte RSSSF traz Vitoria por engano; corrigido para Guarani por cruzamento com tabela final e calendarios externos.";https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;2;3;1989-11-05;Sport;0-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;2;4;1989-11-05;Bahia;2-1;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;3;5;1989-11-12;Bahia;2-0;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;3;6;1989-11-12;Guarani;0-1;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;4;7;1989-11-19;Sport;1-3;Guarani;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;4;8;1989-11-19;Athletico-PR;0-0;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;5;9;1989-11-22;Vitoria;2-0;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;6;10;1989-11-26;Vitoria;1-1;Athletico-PR;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;6;11;1989-11-26;Guarani;1-1;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;7;12;1989-12-03;Athletico-PR;1-1;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;7;13;1989-12-03;Bahia;0-3;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;8;14;1989-12-06;Sport;0-1;Bahia;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;8;15;1989-12-06;Vitoria;2-1;Guarani;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;9;16;1989-12-10;Bahia;0-0;Athletico-PR;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;9;17;1989-12-10;Guarani;2-1;Sport;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;10;18;1989-12-14;Athletico-PR;4-1;Guarani;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;10;19;1989-12-14;Sport;0-0;Vitoria;;https://www.rsssf.org/tablesb/braz89.html
1989;Torneio de rebaixamento;5;20;1989-11-22;Guarani;0-0;Athletico-PR;"Jogo ausente no bloco RSSSF principal; incluido por cruzamento com tabela final e calendario externo.";https://rsssfbrasil.com/tablesae/br1989.htm
1989;Final;;1;1989-12-16;Sao Paulo;0-1;Vasco;"Final em jogo unico; Vasco entrou com ponto bonus e foi campeao ao vencer.";https://www.rsssf.org/tablesb/braz89.html
