temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1990;Primeira fase;6;60;1990-09-20;Internacional;1-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;61;1990-09-22;Palmeiras;1-3;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;62;1990-09-22;Cruzeiro;0-0;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;63;1990-09-22;Flamengo;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;64;1990-09-23;Sao Paulo;1-1;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;65;1990-09-23;Nautico;1-1;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;66;1990-09-23;Fluminense;0-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;67;1990-09-23;Vitoria;1-1;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;68;1990-09-23;Gremio;1-1;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;69;1990-09-23;Inter de Limeira;0-0;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;7;70;1990-09-23;Sao Jose-SP;0-1;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;71;1990-09-29;Bahia;2-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;72;1990-09-30;Corinthians;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;73;1990-09-30;Portuguesa;2-2;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;74;1990-09-30;Botafogo-RJ;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;75;1990-09-30;Fluminense;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;76;1990-09-30;Vasco;1-1;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;77;1990-09-30;Atletico-MG;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;78;1990-09-30;Goias;0-2;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;79;1990-09-30;Internacional;0-0;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;8;80;1990-10-01;Santos;0-0;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;81;1990-10-04;Flamengo;1-2;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;82;1990-10-04;Vitoria;1-0;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;83;1990-10-04;Gremio;2-0;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;84;1990-10-04;Fluminense;1-4;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;85;1990-10-04;Nautico;2-2;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;86;1990-10-04;Palmeiras;0-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;87;1990-10-04;Sao Paulo;0-0;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;88;1990-10-04;Sao Jose-SP;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;89;1990-10-17;Inter de Limeira;1-2;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;9;90;1990-09-26;Cruzeiro;1-1;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;91;1990-10-07;Corinthians;1-0;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;92;1990-10-07;Portuguesa;0-2;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;93;1990-10-07;Bahia;1-2;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;94;1990-10-07;Internacional;1-1;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;95;1990-10-07;Atletico-MG;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;96;1990-10-07;Vasco;2-1;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;97;1990-10-07;Botafogo-RJ;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;98;1990-10-07;Santos;3-0;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;99;1990-10-07;Bragantino;3-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;10;100;1990-10-07;Goias;3-0;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;101;1990-10-10;Bragantino;2-2;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;102;1990-10-10;Goias;1-1;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;103;1990-10-11;Santos;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;104;1990-10-11;Atletico-MG;2-1;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;105;1990-10-11;Botafogo-RJ;0-1;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;106;1990-10-10;Sao Paulo;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;107;1990-10-10;Palmeiras;2-0;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;108;1990-10-10;Flamengo;2-0;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;109;1990-10-10;Fluminense;0-0;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;11;110;1990-10-10;Cruzeiro;4-0;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;111;1990-10-14;Corinthians;0-0;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;112;1990-10-14;Santos;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;113;1990-10-14;Bragantino;1-1;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;114;1990-10-14;Vasco;3-0;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;115;1990-10-14;Botafogo-RJ;2-0;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;116;1990-10-13;Vitoria;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;117;1990-10-13;Nautico;0-0;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;118;1990-10-14;Sao Jose-SP;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;119;1990-10-14;Inter de Limeira;0-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;12;120;1990-10-15;Gremio;2-1;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;121;1990-10-21;Santos;1-0;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;122;1990-10-21;Corinthians;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;123;1990-10-21;Bragantino;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;124;1990-10-21;Internacional;2-0;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;125;1990-11-06;Botafogo-RJ;2-2;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;126;1990-10-20;Gremio;5-0;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;127;1990-10-21;Sao Paulo;1-2;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;128;1990-10-21;Vitoria;3-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;129;1990-10-21;Cruzeiro;0-0;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;13;130;1990-10-21;Flamengo;2-1;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;131;1990-10-24;Botafogo-RJ;1-0;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;132;1990-10-24;Atletico-MG;0-0;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;133;1990-10-24;Goias;1-0;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;134;1990-10-24;Internacional;0-0;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;135;1990-10-25;Bahia;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;136;1990-10-24;Palmeiras;1-1;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;137;1990-10-24;Inter de Limeira;1-0;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;138;1990-10-24;Sao Paulo;4-0;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;139;1990-10-24;Sao Jose-SP;1-1;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;14;140;1990-10-31;Fluminense;0-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;141;1990-10-27;Internacional;1-1;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;142;1990-10-27;Atletico-MG;1-3;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;143;1990-10-28;Corinthians;0-0;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;144;1990-10-28;Bahia;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;145;1990-10-28;Portuguesa;3-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;146;1990-10-28;Fluminense;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;147;1990-10-28;Sao Jose-SP;2-1;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;148;1990-10-28;Gremio;3-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;149;1990-10-28;Flamengo;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;15;150;1990-10-28;Nautico;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;151;1990-11-03;Vasco;0-0;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;152;1990-11-03;Internacional;1-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;153;1990-11-04;Corinthians;1-0;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;154;1990-11-04;Bragantino;0-0;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;155;1990-11-04;Portuguesa;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;156;1990-11-03;Palmeiras;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;157;1990-11-03;Vitoria;1-2;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;158;1990-11-04;Nautico;0-0;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;159;1990-11-04;Flamengo;0-1;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;16;160;1990-11-04;Cruzeiro;1-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;161;1990-11-10;Santos;3-0;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;162;1990-11-11;Goias;3-1;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;163;1990-11-11;Vasco;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;164;1990-11-11;Botafogo-RJ;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;165;1990-11-11;Bahia;2-1;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;166;1990-11-10;Sao Paulo;0-0;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;167;1990-11-11;Palmeiras;1-1;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;168;1990-11-11;Sao Jose-SP;1-0;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;169;1990-11-11;Cruzeiro;1-2;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;17;170;1990-11-11;Gremio;1-0;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;171;1990-11-14;Atletico-MG;1-3;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;172;1990-11-14;Bragantino;1-0;Vasco;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;173;1990-11-14;Internacional;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;174;1990-11-14;Goias;0-0;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;175;1990-11-15;Santos;2-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;176;1990-11-14;Palmeiras;3-2;Cruzeiro;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;177;1990-11-14;Fluminense;1-0;Sao Jose-SP;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;178;1990-11-14;Vitoria;2-2;Nautico;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;179;1990-11-15;Flamengo;3-1;Inter de Limeira;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;18;180;1990-11-15;Sao Paulo;1-0;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;181;1990-11-18;Corinthians;0-3;Internacional;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;182;1990-11-18;Portuguesa;2-0;Goias;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;183;1990-11-18;Botafogo-RJ;1-2;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;184;1990-11-18;Vasco;2-2;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;185;1990-11-18;Bahia;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;186;1990-11-18;Gremio;0-0;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;187;1990-11-18;Nautico;1-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;188;1990-11-18;Inter de Limeira;0-1;Fluminense;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;189;1990-11-18;Sao Jose-SP;0-3;Flamengo;;https://www.rsssf.org/tablesb/braz90.html
1990;Primeira fase;19;190;1990-11-18;Cruzeiro;2-1;Vitoria;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;1;1990-11-24;Corinthians;2-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;2;1990-11-24;Santos;0-1;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;3;1990-11-24;Palmeiras;1-0;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;4;1990-11-24;Bragantino;1-1;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;3;1990-12-01;Gremio;2-0;Palmeiras;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;4;1990-12-01;Bahia;3-2;Bragantino;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;2;1990-12-01;Sao Paulo;1-1;Santos;;https://www.rsssf.org/tablesb/braz90.html
1990;Quartas de final;;1;1990-12-01;Atletico-MG;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Semifinal;;1;1990-12-05;Sao Paulo;2-0;Gremio;;https://www.rsssf.org/tablesb/braz90.html
1990;Semifinal;;2;1990-12-05;Corinthians;2-1;Bahia;;https://www.rsssf.org/tablesb/braz90.html
1990;Semifinal;;1;1990-12-08;Gremio;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Semifinal;;2;1990-12-09;Bahia;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
1990;Final;;1;1990-12-13;Corinthians;1-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz90.html
1990;Final;;1;1990-12-16;Sao Paulo;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz90.html
