temporada;fase;rodada;jogo;data;mandante;placar;visitante;observacao;fonte
1994;Primeira fase;5;52;1994-08-28;PAYSANDU;2-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;53;1994-08-28;Sao Paulo;2-0;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;54;1994-08-28;Atletico-MG;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;55;1994-08-27;Guarani;4-0;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;56;1994-08-28;Vasco;3-0;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;57;1994-08-28;Bahia;2-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;58;1994-08-27;Palmeiras;1-0;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;59;1994-08-28;Uniao Sao Joao;1-2;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;5;60;1994-08-28;Internacional;5-0;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;61;1994-08-31;Corinthians;6-1;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;62;1994-08-31;Flamengo;2-2;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;63;1994-09-01;Criciuma;5-0;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;64;1994-08-31;Atletico-MG;0-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;65;1994-09-01;Sao Paulo;2-2;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;66;1994-09-01;Portuguesa;3-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;67;1994-08-31;Vasco;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;68;1994-08-31;Bahia;2-1;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;69;1994-08-31;Remo;0-2;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;70;1994-08-31;Internacional;3-0;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;71;1994-09-01;Nautico;0-0;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;6;72;1994-09-07;Uniao Sao Joao;0-1;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;73;1994-09-03;Corinthians;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;74;1994-09-04;Gremio;1-1;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;75;1994-09-07;Bragantino;1-0;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;76;1994-09-04;Botafogo-RJ;5-2;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;77;1994-09-04;Vitoria;1-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;78;1994-09-04;Portuguesa;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;79;1994-09-04;Cruzeiro;2-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;80;1994-09-04;Santos;1-0;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;81;1994-09-04;Remo;0-1;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;82;1994-09-03;Fluminense;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;83;1994-09-04;Parana;2-1;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;7;84;1994-09-07;Nautico;1-1;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;85;1994-09-10;Gremio;0-1;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;86;1994-09-11;Flamengo;1-1;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;87;1994-09-11;Sport;4-3;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;88;1994-09-07;PAYSANDU;0-2;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;89;1994-09-10;Sao Paulo;4-1;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;90;1994-09-11;Vitoria;0-0;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;91;1994-09-07;Guarani;1-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;92;1994-09-11;Vasco;0-0;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;93;1994-09-11;Cruzeiro;0-1;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;94;1994-09-11;Palmeiras;1-0;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;95;1994-09-11;Parana;2-3;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;8;96;1994-11-15;Uniao Sao Joao;0-0;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;97;1994-09-18;Sport;2-0;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;98;1994-09-18;Bragantino;0-1;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;99;1994-09-18;Criciuma;1-0;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;100;1994-09-17;Atletico-MG;0-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;101;1994-09-18;Botafogo-RJ;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;102;1994-09-18;PAYSANDU;3-1;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;103;1994-09-14;Bahia;1-0;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;104;1994-09-17;Guarani;2-1;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;105;1994-09-18;Santos;4-1;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;106;1994-09-18;Palmeiras;4-1;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;107;1994-09-18;Internacional;1-3;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;9;108;1994-09-18;Fluminense;2-2;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;109;1994-09-25;Corinthians;3-2;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;110;1994-09-25;Flamengo;3-0;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;111;1994-09-25;Gremio;2-1;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;112;1994-09-24;Sao Paulo;1-2;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;113;1994-09-25;Vitoria;2-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;114;1994-09-25;Portuguesa;0-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;115;1994-09-25;Vasco;2-3;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;116;1994-09-25;Remo;1-4;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;117;1994-09-25;Cruzeiro;1-2;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;118;1994-09-24;Parana;2-4;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;119;1994-09-24;Nautico;2-1;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Primeira fase;10;120;1994-09-24;Uniao Sao Joao;3-0;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;1;1994-10-01;Fluminense;1-3;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;2;1994-10-02;Guarani;0-0;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;3;1994-10-02;Gremio;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;4;1994-10-05;PAYSANDU;1-0;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;5;1994-10-01;Palmeiras;1-0;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;6;1994-10-02;Flamengo;1-1;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;7;1994-10-02;Bahia;1-1;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;8;1994-10-14;Sao Paulo;1-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;1;1994-10-02;Vitoria;2-0;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;2;1994-10-02;Cruzeiro;3-0;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;3;1994-10-05;Atletico-MG;3-0;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;4;1994-10-06;Remo;0-3;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;9;1994-10-08;Portuguesa;1-1;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;10;1994-10-09;Corinthians;3-0;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;11;1994-10-09;Fluminense;0-0;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;12;1994-10-09;Internacional;3-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;13;1994-09-27;Botafogo-RJ;1-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;14;1994-10-08;Palmeiras;1-0;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;15;1994-10-08;Santos;2-3;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;16;1994-10-08;Sport;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;5;1994-10-09;Cruzeiro;2-1;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;6;1994-10-09;Nautico;0-1;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;7;1994-10-09;Criciuma;2-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;8;1994-10-09;Bragantino;1-0;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;17;1994-10-12;Internacional;3-2;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;18;1994-10-12;Guarani;2-1;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;19;1994-10-19;Vasco;1-0;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;20;1994-10-19;PAYSANDU;1-0;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;21;1994-10-12;Parana;0-0;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;22;1994-10-22;Santos;2-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;23;1994-10-22;Flamengo;2-0;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;24;1994-10-23;Sao Paulo;1-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;3;9;1994-10-12;Vitoria;0-1;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;3;10;1994-10-16;Atletico-MG;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;3;11;1994-10-16;Nautico;2-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;3;12;1994-10-16;Uniao Sao Joao;1-1;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;25;1994-10-12;Portuguesa;1-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;26;1994-10-15;Corinthians;2-1;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;27;1994-10-15;Fluminense;1-2;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;28;1994-10-16;Gremio;1-1;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;29;1994-10-15;Bahia;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;30;1994-10-16;Parana;2-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;31;1994-10-16;Botafogo-RJ;1-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;4;32;1994-10-16;Santos;2-2;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;4;13;1994-10-19;Bragantino;4-1;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;4;14;1994-10-20;Uniao Sao Joao;4-2;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;4;15;1994-10-20;Atletico-MG;1-0;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;4;16;1994-11-01;Remo;0-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;33;1994-10-23;Corinthians;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;34;1994-10-23;Gremio;1-2;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;35;1994-10-23;Vasco;5-2;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;36;1994-10-23;PAYSANDU;0-0;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;37;1994-10-22;Palmeiras;2-0;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;38;1994-10-22;Botafogo-RJ;3-2;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;39;1994-10-22;Sport;2-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;5;40;1994-10-28;Sao Paulo;3-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;5;17;1994-10-22;Remo;2-2;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;5;18;1994-10-23;Atletico-MG;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;5;19;1994-10-23;Bragantino;0-1;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;5;20;1994-10-23;Uniao Sao Joao;1-0;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;41;1994-10-26;Internacional;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;42;1994-10-26;Vasco;0-2;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;43;1994-10-26;Guarani;2-2;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;44;1994-10-27;Fluminense;2-1;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;45;1994-10-26;Palmeiras;1-0;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;46;1994-10-26;Parana;0-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;47;1994-10-26;Bahia;3-2;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;6;48;1994-11-01;Sport;5-2;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;6;21;1994-10-26;Criciuma;2-2;Vitoria;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;6;22;1994-10-26;Nautico;2-0;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;6;23;1994-10-27;Atletico-MG;2-1;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;6;24;1994-10-28;Cruzeiro;3-2;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;49;1994-10-29;Corinthians;2-1;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;50;1994-10-29;Guarani;2-0;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;51;1994-10-30;Portuguesa;1-0;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;52;1994-10-30;Gremio;3-1;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;53;1994-10-29;Botafogo-RJ;2-5;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;54;1994-10-30;Sao Paulo;2-2;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;55;1994-10-30;Flamengo;0-1;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;7;56;1994-10-30;Santos;1-0;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;7;25;1994-10-30;Bragantino;1-0;Cruzeiro;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;7;26;1994-10-30;Vitoria;1-0;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;7;27;1994-10-30;Criciuma;2-1;Nautico;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;7;28;1994-10-30;Uniao Sao Joao;0-0;Remo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;57;1994-11-02;Parana;0-0;Corinthians;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;58;1994-11-02;PAYSANDU;0-1;Santos;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;59;1994-11-02;Bahia;1-1;Fluminense;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;60;1994-11-02;Portuguesa;3-0;Flamengo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;61;1994-11-02;Palmeiras;0-1;Guarani;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;62;1994-11-03;Internacional;1-0;Sport;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;63;1994-11-03;Vasco;2-0;Sao Paulo;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;1;64;1994-11-28;Botafogo-RJ;1-0;Gremio;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;29;1994-11-02;Vitoria;0-2;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;30;1994-11-03;Remo;0-0;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;31;1994-11-03;Nautico;3-1;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;1;32;1994-11-23;Cruzeiro;0-1;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;65;1994-11-05;Fluminense;4-1;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;66;1994-11-05;Santos;3-0;Vasco;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;67;1994-11-05;Gremio;1-3;Parana;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;68;1994-11-06;Sao Paulo;4-0;PAYSANDU;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;69;1994-11-06;Corinthians;0-2;Botafogo-RJ;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;70;1994-11-06;Flamengo;1-2;Internacional;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;71;1994-11-06;Guarani;2-0;Bahia;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;2;72;1994-11-06;Sport;0-3;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;33;1994-11-06;Cruzeiro;1-1;Bragantino;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;34;1994-11-06;Remo;0-6;Atletico-MG;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;35;1994-11-06;Vitoria;1-0;Criciuma;;https://www.rsssf.org/tablesb/braz94.html
1994;Repescagem;2;36;1994-11-06;Nautico;0-1;Uniao Sao Joao;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;73;1994-11-08;Gremio;1-1;Palmeiras;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;74;1994-11-09;Sao Paulo;0-2;Portuguesa;;https://www.rsssf.org/tablesb/braz94.html
1994;Segunda fase;3;75;1994-11-09;Sport;0-0;Vasco;;https://www.rsssf.org/tablesb/braz94.html
