source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,1009445,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009445,3444,2010,36,2010-11-21,Cruzeiro,Vasco,3,1,exact,4-4-2,4-4-2,Cuca,Paulo César Gusmão
Transfermarkt,1009449,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009449,3445,2010,36,2010-11-21,Avai,Atletico-GO,3,0,exact,4-5-1,4-4-2,Vágner Benazzi,Renê Simões
Transfermarkt,1009447,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009447,3446,2010,36,2010-11-21,Goias,Santos,1,4,exact,3-5-2,4-4-2,Arthur Neto,Marcelo Martelotte
Transfermarkt,1009451,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009451,3447,2010,37,2010-11-28,Palmeiras,Fluminense,1,2,exact,4-3-3 defensivo,4-4-2,Luiz Felipe Scolari,Muricy Ramalho
Transfermarkt,1009450,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009450,3448,2010,37,2010-11-28,Corinthians,Vasco,2,0,exact,4-4-2,4-4-2,Tite,Paulo César Gusmão
Transfermarkt,1009452,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009452,3449,2010,37,2010-11-28,Flamengo,Cruzeiro,1,2,exact,4-4-2,4-4-2,Vanderlei Luxemburgo,Cuca
Transfermarkt,1009453,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009453,3450,2010,37,2010-11-28,Botafogo-RJ,Gremio Prudente,3,1,exact,3-5-2,4-4-2,Joel Santana,Fábio Giuntini
Transfermarkt,1009458,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009458,3451,2010,37,2010-11-28,Ceara,Athletico-PR,1,1,exact,4-4-2,4-3-3 defensivo,Dimas Filgueiras,Sérgio Soares
Transfermarkt,1009454,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009454,3452,2010,37,2010-11-28,Guarani,Gremio,0,3,exact,4-4-2,4-4-2,Vagner Mancini,Renato Gaúcho
Transfermarkt,1009455,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009455,3453,2010,37,2010-11-28,Atletico-MG,Goias,3,1,exact,4-4-2,4-4-2,Dorival Júnior,Arthur Neto
Transfermarkt,1009456,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009456,3454,2010,37,2010-11-28,Internacional,Vitoria,1,1,exact,4-4-2,4-4-2,Celso Roth,Antônio Lopes
Transfermarkt,1009457,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009457,3455,2010,37,2010-11-28,Atletico-GO,Sao Paulo,1,1,exact,4-4-2,3-5-2,Renê Simões,Paulo César Carpegiani
Transfermarkt,1009459,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009459,3456,2010,37,2010-11-28,Avai,Santos,3,2,exact,4-5-1,4-4-2,Vágner Benazzi,Marcelo Martelotte
Transfermarkt,1009464,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009464,3457,2010,38,2010-12-02,Gremio Prudente,Internacional,0,3,exact,4-4-2,4-4-2,Fábio Giuntini,Celso Roth
Transfermarkt,1009463,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009463,3458,2010,38,2010-12-05,Fluminense,Guarani,1,0,exact,4-4-2,3-5-2,Muricy Ramalho,Vagner Mancini
Transfermarkt,1009465,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009465,3459,2010,38,2010-12-05,Cruzeiro,Palmeiras,2,1,exact,4-4-2,3-5-2,Cuca,Luiz Felipe Scolari
Transfermarkt,1009467,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009467,3460,2010,38,2010-12-05,Goias,Corinthians,1,1,exact,4-4-2,4-4-2,Arthur Neto,Tite
Transfermarkt,1009466,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009466,3461,2010,38,2010-12-05,Gremio,Botafogo-RJ,3,0,exact,3-5-2,3-5-2,Renato Gaúcho,Joel Santana
Transfermarkt,1009462,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009462,3462,2010,38,2010-12-05,Vasco,Ceara,2,0,exact,4-4-2,4-4-2,Paulo César Gusmão,Dimas Filgueiras
Transfermarkt,1009461,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009461,3463,2010,38,2010-12-05,Santos,Flamengo,0,0,exact,4-4-2,4-4-2,Marcelo Martelotte,Vanderlei Luxemburgo
Transfermarkt,1009460,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009460,3464,2010,38,2010-12-05,Sao Paulo,Atletico-MG,4,0,exact,4-4-2,4-4-2,Paulo César Carpegiani,Dorival Júnior
Transfermarkt,1009469,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009469,3465,2010,38,2010-12-05,Athletico-PR,Avai,1,0,exact,4-4-2,4-5-1,Sérgio Soares,Vágner Benazzi
Transfermarkt,1009468,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1009468,3466,2010,38,2010-12-05,Vitoria,Atletico-GO,0,0,exact,4-3-3,4-4-2,Antônio Lopes,Renê Simões
Transfermarkt,1091614,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091614,3467,2011,1,2011-05-21,Atletico-MG,Athletico-PR,3,0,exact,4-5-1,4-5-1,Dorival Júnior,Adilson Batista
Transfermarkt,1091612,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091612,3468,2011,1,2011-05-21,Flamengo,Avai,4,0,exact,4-4-2,3-5-2,Vanderlei Luxemburgo,Silas
Transfermarkt,1091613,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091613,3469,2011,1,2011-05-21,Ceara,Vasco,1,3,exact,4-4-2,4-5-1,Vagner Mancini,Ricardo Gomes
Transfermarkt,1091615,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091615,3470,2011,1,2011-05-21,Santos,Internacional,1,1,exact,3-5-2,4-5-1,Muricy Ramalho,Falcão
Transfermarkt,1091616,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091616,3471,2011,1,2011-05-22,Palmeiras,Botafogo-RJ,1,0,exact,4-4-2,3-5-2,Luiz Felipe Scolari,Cassius Hartmann
Transfermarkt,1091617,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091617,3472,2011,1,2011-05-22,Gremio,Corinthians,1,2,exact,4-4-2,4-4-2,Renato Gaúcho,Tite
Transfermarkt,1091618,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091618,3473,2011,1,2011-05-22,Coritiba,Atletico-GO,0,1,exact,4-4-2,4-4-2,Marcelo Oliveira,Paulo César Gusmão
Transfermarkt,1091619,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/1091619,3474,2011,1,2011-05-22,Figueirense,Cruzeiro,1,0,exact,4-4-2,4-4-2,Jorginho,Cuca
