source,source_match_id,source_url,partida_id,temporada_id,rodada,data,mandante,visitante,gols_mandante,gols_visitante,match_method,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante
Transfermarkt,3476731,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476731,1434,2005,30,2005-10-05,Internacional,Sao Paulo,3,0,exact,,,Muricy Ramalho,Paulo Autuori
Transfermarkt,3476732,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476732,1435,2005,31,2005-10-08,Botafogo-RJ,Palmeiras,1,2,exact,,,Celso Roth,Emerson Leão
Transfermarkt,3476733,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476733,1436,2005,31,2005-10-08,Corinthians,Fortaleza,3,0,exact,,,Antônio Lopes,Hélio dos Anjos
Transfermarkt,3476734,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476734,1437,2005,31,2005-10-08,Parana,Fluminense,6,1,exact,,,Luiz Carlos Barbieri,Abel Braga
Transfermarkt,3476735,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476735,1438,2005,31,2005-10-08,Juventude,Santos,3,1,exact,,,Sebastião Lazaroni,Nelsinho Baptista
Transfermarkt,3476736,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476736,1439,2005,31,2005-10-08,Goias,Vasco,4,3,exact,,,Geninho,Renato Gaúcho
Transfermarkt,3476737,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476737,1440,2005,31,2005-10-08,Cruzeiro,Figueirense,4,0,exact,,,Paulo César Gusmão,Adilson Batista
Transfermarkt,3476738,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476738,1441,2005,31,2005-10-11,Sao Caetano,Internacional,1,1,exact,,,Jair Picerni,Muricy Ramalho
Transfermarkt,3476739,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476739,1442,2005,31,2005-10-11,Sao Paulo,Ponte Preta,3,2,exact,,,Paulo Autuori,Estevam Soares
Transfermarkt,3476740,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476740,1443,2005,31,2005-10-11,Flamengo,Atletico-MG,1,2,exact,,,Júlio César Leal,Marco Aurélio
Transfermarkt,3476741,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476741,1444,2005,31,2005-10-11,Athletico-PR,Brasiliense,4,0,exact,,,Evaristo de Macedo,Joel Santana
Transfermarkt,3476743,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476743,1446,2005,32,2005-10-15,Fluminense,Botafogo-RJ,3,2,exact,,,Abel Braga,Celso Roth
Transfermarkt,3476744,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476744,1447,2005,32,2005-10-15,Fortaleza,Paysandu,1,2,exact,,,Hélio dos Anjos,Marinho Peres
Transfermarkt,3476745,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476745,1448,2005,32,2005-10-15,Brasiliense,Juventude,1,0,exact,,,Joel Santana,Sebastião Lazaroni
Transfermarkt,3476746,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476746,1449,2005,32,2005-10-15,Figueirense,Parana,2,0,exact,,,Adilson Batista,Luiz Carlos Barbieri
Transfermarkt,3476748,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476748,1451,2005,32,2005-10-16,Internacional,Vasco,3,1,exact,,,Muricy Ramalho,Renato Gaúcho
Transfermarkt,3476749,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476749,1452,2005,32,2005-10-16,Palmeiras,Corinthians,1,1,exact,,,Emerson Leão,Antônio Lopes
Transfermarkt,3476750,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476750,1453,2005,32,2005-10-16,Atletico-MG,Cruzeiro,0,1,exact,,,Marco Aurélio,Paulo César Gusmão
Transfermarkt,3476751,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476751,1454,2005,32,2005-10-16,Flamengo,Sao Paulo,1,6,exact,,,Júlio César Leal,Paulo Autuori
Transfermarkt,3476752,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476752,1455,2005,32,2005-10-16,Santos,Goias,1,1,exact,,,Nelsinho Baptista,Geninho
Transfermarkt,3476753,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476753,1456,2005,32,2005-10-16,Ponte Preta,Sao Caetano,1,2,exact,,,Estevam Soares,Jair Picerni
Transfermarkt,3476754,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476754,1457,2005,33,2005-10-21,Brasiliense,Goias,1,2,exact,,,Joel Santana,Geninho
Transfermarkt,3476755,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476755,1458,2005,33,2005-10-21,Sao Caetano,Fluminense,2,2,exact,,,Jair Picerni,Abel Braga
Transfermarkt,3476756,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476756,1459,2005,33,2005-10-22,Vasco,Flamengo,2,1,exact,,,Renato Gaúcho,Júlio César Leal
Transfermarkt,3476757,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476757,1460,2005,33,2005-10-22,Corinthians,Parana,1,0,exact,,,Antônio Lopes,Luiz Carlos Barbieri
Transfermarkt,3476758,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476758,1461,2005,33,2005-10-22,Fortaleza,Palmeiras,1,1,exact,,,Valdir Espinosa,Emerson Leão
Transfermarkt,3476759,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476759,1462,2005,33,2005-10-22,Athletico-PR,Atletico-MG,2,0,exact,,,Evaristo de Macedo,Marco Aurélio
Transfermarkt,3476760,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476760,1463,2005,33,2005-10-22,Juventude,Internacional,2,1,exact,,,Hélio dos Anjos,Muricy Ramalho
Transfermarkt,3476761,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476761,1464,2005,33,2005-10-22,Cruzeiro,Paysandu,4,3,exact,,,Paulo César Gusmão,Marinho Peres
Transfermarkt,3476762,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476762,1465,2005,33,2005-10-22,Figueirense,Ponte Preta,4,0,exact,,,Adilson Batista,Estevam Soares
Transfermarkt,3476764,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476764,1467,2005,33,2005-10-22,Sao Paulo,Santos,1,2,exact,,,Paulo Autuori,Nelsinho Baptista
Transfermarkt,3476766,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476766,1469,2005,34,2005-10-25,Goias,Internacional,0,1,exact,,,Geninho,Muricy Ramalho
Transfermarkt,3476767,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476767,1470,2005,34,2005-10-26,Atletico-MG,Fortaleza,2,3,exact,,,Marco Aurélio,Valdir Espinosa
Transfermarkt,3476768,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476768,1471,2005,34,2005-10-26,Palmeiras,Figueirense,2,2,exact,,,Emerson Leão,Adilson Batista
Transfermarkt,3476769,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476769,1472,2005,34,2005-10-26,Vasco,Santos,1,3,exact,,,Renato Gaúcho,Nelsinho Baptista
Transfermarkt,3476770,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476770,1473,2005,34,2005-10-26,Juventude,Flamengo,2,2,exact,,,Hélio dos Anjos,Joel Santana
Transfermarkt,3476771,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476771,1474,2005,34,2005-10-27,Sao Paulo,Brasiliense,1,2,exact,,,Paulo Autuori,Márcio Bittencourt
Transfermarkt,3476772,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476772,1475,2005,34,2005-10-27,Fluminense,Athletico-PR,4,1,exact,,,Abel Braga,Evaristo de Macedo
Transfermarkt,3476774,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476774,1477,2005,34,2005-10-27,Ponte Preta,Botafogo-RJ,0,1,exact,,,Estevam Soares,Celso Roth
Transfermarkt,3476775,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476775,1478,2005,34,2005-10-28,Parana,Sao Caetano,1,3,exact,,,Luiz Carlos Barbieri,Jair Picerni
Transfermarkt,3476776,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476776,1479,2005,35,2005-10-29,Figueirense,Juventude,4,3,exact,,,Adilson Batista,Hélio dos Anjos
Transfermarkt,3476777,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476777,1480,2005,35,2005-10-29,Fortaleza,Goias,1,1,exact,,,Valdir Espinosa,Geninho
Transfermarkt,3476778,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476778,1481,2005,35,2005-10-30,Atletico-MG,Palmeiras,1,3,exact,,,Lori Sandri,Emerson Leão
Transfermarkt,3476779,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476779,1482,2005,35,2005-10-30,Santos,Cruzeiro,1,2,exact,,,Nelsinho Baptista,Paulo César Gusmão
Transfermarkt,3476780,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476780,1483,2005,35,2005-10-30,Athletico-PR,Parana,2,1,exact,,,Evaristo de Macedo,Luiz Carlos Barbieri
Transfermarkt,3476781,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476781,1484,2005,35,2005-10-30,Corinthians,Vasco,1,1,exact,,,Antônio Lopes,Renato Gaúcho
Transfermarkt,3476782,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476782,1485,2005,35,2005-10-30,Sao Caetano,Sao Paulo,0,1,exact,,,Jair Picerni,Paulo Autuori
Transfermarkt,3476783,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476783,1486,2005,35,2005-10-30,Fluminense,Ponte Preta,4,3,exact,,,Abel Braga,Estevam Soares
Transfermarkt,3476784,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476784,1487,2005,35,2005-10-30,Brasiliense,Botafogo-RJ,0,0,exact,,,Márcio Bittencourt,Celso Roth
Transfermarkt,3476785,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476785,1488,2005,35,2005-10-31,Internacional,Paysandu,1,0,exact,,,Muricy Ramalho,Marinho Peres
Transfermarkt,3476786,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476786,1489,2005,35,2005-10-31,Flamengo,Coritiba,2,1,exact,,,Joel Santana,Márcio Araújo
Transfermarkt,3476787,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476787,1490,2005,36,2005-11-02,Sao Paulo,Atletico-MG,2,2,exact,,,Paulo Autuori,Lori Sandri
Transfermarkt,3476788,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476788,1491,2005,36,2005-11-02,Juventude,Fortaleza,2,0,exact,,,Hélio dos Anjos,Valdir Espinosa
Transfermarkt,3476789,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476789,1492,2005,36,2005-11-02,Ponte Preta,Santos,2,1,exact,,,Estevam Soares,Nelsinho Baptista
Transfermarkt,3476790,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476790,1493,2005,36,2005-11-02,Cruzeiro,Corinthians,2,1,exact,,,Paulo César Gusmão,Antônio Lopes
Transfermarkt,3476791,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476791,1494,2005,36,2005-11-02,Goias,Fluminense,1,2,exact,,,Geninho,Abel Braga
Transfermarkt,3476792,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476792,1495,2005,36,2005-11-03,Coritiba,Figueirense,4,1,exact,,,Márcio Araújo,Adilson Batista
Transfermarkt,3476793,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476793,1496,2005,36,2005-11-03,Palmeiras,Flamengo,0,1,exact,,,Emerson Leão,Joel Santana
Transfermarkt,3476794,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476794,1497,2005,36,2005-11-03,Vasco,Athletico-PR,2,1,exact,,,Renato Gaúcho,Evaristo de Macedo
Transfermarkt,3476795,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476795,1498,2005,36,2005-11-03,Botafogo-RJ,Sao Caetano,1,0,exact,,,Celso Roth,Jair Picerni
Transfermarkt,3476796,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476796,1499,2005,36,2005-11-03,Parana,Internacional,3,1,exact,,,Luiz Carlos Barbieri,Muricy Ramalho
Transfermarkt,3476797,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476797,1500,2005,36,2005-11-03,Paysandu,Brasiliense,2,1,exact,,,Marinho Peres,Márcio Bittencourt
Transfermarkt,3476798,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476798,1501,2005,37,2005-11-05,Sao Paulo,Juventude,3,1,exact,,,Paulo Autuori,Hélio dos Anjos
Transfermarkt,3476799,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476799,1502,2005,37,2005-11-05,Fortaleza,Cruzeiro,3,1,exact,,,Valdir Espinosa,Paulo César Gusmão
Transfermarkt,3476800,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476800,1503,2005,37,2005-11-06,Flamengo,Botafogo-RJ,3,1,exact,,,Joel Santana,Celso Roth
Transfermarkt,3476801,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476801,1504,2005,37,2005-11-06,Sao Caetano,Vasco,1,2,exact,,,Jair Picerni,Renato Gaúcho
Transfermarkt,3476802,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476802,1505,2005,37,2005-11-06,Corinthians,Santos,7,1,exact,,,Antônio Lopes,Nelsinho Baptista
Transfermarkt,3476803,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476803,1506,2005,37,2005-11-06,Internacional,Ponte Preta,2,1,exact,,,Muricy Ramalho,Estevam Soares
Transfermarkt,3476804,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476804,1507,2005,37,2005-11-06,Parana,Paysandu,2,0,exact,,,Luiz Carlos Barbieri,Marinho Peres
Transfermarkt,3476805,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476805,1508,2005,37,2005-11-06,Atletico-MG,Goias,1,2,exact,,,Lori Sandri,Geninho
Transfermarkt,3476806,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476806,1509,2005,37,2005-11-06,Fluminense,Figueirense,2,0,exact,,,Abel Braga,Adilson Batista
Transfermarkt,3476807,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476807,1510,2005,37,2005-11-06,Athletico-PR,Palmeiras,4,0,exact,,,Evaristo de Macedo,Emerson Leão
Transfermarkt,3476808,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476808,1511,2005,37,2005-11-06,Brasiliense,Coritiba,1,1,exact,,,Márcio Bittencourt,Márcio Araújo
Transfermarkt,3476809,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476809,1512,2005,38,2005-11-12,Palmeiras,Sao Paulo,2,1,exact,,,Emerson Leão,Paulo Autuori
Transfermarkt,3476810,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476810,1513,2005,38,2005-11-12,Botafogo-RJ,Parana,2,0,exact,,,Celso Roth,Luiz Carlos Barbieri
Transfermarkt,3476812,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476812,1515,2005,38,2005-11-12,Figueirense,Fortaleza,1,0,exact,,,Adilson Batista,Valdir Espinosa
Transfermarkt,3476813,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476813,1516,2005,38,2005-11-13,Goias,Athletico-PR,4,2,exact,,,Geninho,Evaristo de Macedo
Transfermarkt,3476814,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476814,1517,2005,38,2005-11-13,Ponte Preta,Flamengo,2,2,exact,,,Estevam Soares,Joel Santana
Transfermarkt,3476815,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476815,1518,2005,38,2005-11-13,Coritiba,Corinthians,0,1,exact,,,Márcio Araújo,Antônio Lopes
Transfermarkt,3476816,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476816,1519,2005,38,2005-11-13,Vasco,Fluminense,2,0,exact,,,Renato Gaúcho,Abel Braga
Transfermarkt,3476817,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476817,1520,2005,38,2005-11-13,Cruzeiro,Brasiliense,1,0,exact,,,Paulo César Gusmão,Márcio Bittencourt
Transfermarkt,3476818,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476818,1521,2005,38,2005-11-13,Juventude,Sao Caetano,3,1,exact,,,Hélio dos Anjos,Cuca
Transfermarkt,3476819,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476819,1522,2005,38,2005-11-13,Santos,Internacional,0,4,exact,,,Nelsinho Baptista,Muricy Ramalho
Transfermarkt,3476820,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476820,1523,2005,39,2005-11-16,Palmeiras,Juventude,3,2,exact,,,Emerson Leão,Hélio dos Anjos
Transfermarkt,3476821,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476821,1524,2005,39,2005-11-16,Flamengo,Fortaleza,3,0,exact,,,Joel Santana,Valdir Espinosa
Transfermarkt,3476822,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476822,1525,2005,39,2005-11-16,Goias,Sao Paulo,3,0,exact,,,Geninho,Paulo Autuori
Transfermarkt,3476823,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476823,1526,2005,39,2005-11-16,Internacional,Brasiliense,1,0,exact,,,Muricy Ramalho,Márcio Bittencourt
Transfermarkt,3476824,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476824,1527,2005,39,2005-11-16,Sao Caetano,Corinthians,1,0,exact,,,Cuca,Antônio Lopes
Transfermarkt,3476825,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476825,1528,2005,39,2005-11-16,Santos,Parana,0,0,exact,,,Nelsinho Baptista,Luiz Carlos Barbieri
Transfermarkt,3476826,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476826,1529,2005,39,2005-11-16,Figueirense,Vasco,5,1,exact,,,Adilson Batista,Renato Gaúcho
Transfermarkt,3476827,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476827,1530,2005,39,2005-11-17,Paysandu,Botafogo-RJ,2,0,exact,,,Marinho Peres,Celso Roth
Transfermarkt,3476828,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476828,1531,2005,39,2005-11-17,Coritiba,Ponte Preta,2,1,exact,,,Márcio Araújo,Estevam Soares
Transfermarkt,3476829,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476829,1532,2005,39,2005-11-17,Cruzeiro,Athletico-PR,1,2,exact,,,Paulo César Gusmão,Evaristo de Macedo
Transfermarkt,3476830,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476830,1533,2005,39,2005-11-17,Fluminense,Atletico-MG,0,2,exact,,,Abel Braga,Lori Sandri
Transfermarkt,3476831,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476831,1534,2005,40,2005-11-19,Sao Paulo,Figueirense,4,2,exact,,,Paulo Autuori,Adilson Batista
Transfermarkt,3476832,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476832,1535,2005,40,2005-11-19,Juventude,Goias,2,1,exact,,,Hélio dos Anjos,Geninho
Transfermarkt,3476833,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476833,1536,2005,40,2005-11-19,Brasiliense,Santos,1,0,exact,,,Márcio Bittencourt,Nelsinho Baptista
Transfermarkt,3476834,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476834,1537,2005,40,2005-11-20,Parana,Flamengo,0,1,exact,,,Luiz Carlos Barbieri,Joel Santana
Transfermarkt,3476835,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476835,1538,2005,40,2005-11-20,Corinthians,Internacional,1,1,exact,,,Antônio Lopes,Muricy Ramalho
Transfermarkt,3476836,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476836,1539,2005,40,2005-11-20,Athletico-PR,Sao Caetano,2,2,exact,,,Evaristo de Macedo,Cuca
Transfermarkt,3476838,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476838,1541,2005,40,2005-11-20,Atletico-MG,Coritiba,1,0,exact,,,Lori Sandri,Márcio Araújo
Transfermarkt,3476839,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476839,1542,2005,40,2005-11-20,Fortaleza,Fluminense,5,1,exact,,,Valdir Espinosa,Abel Braga
Transfermarkt,3476840,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476840,1543,2005,40,2005-11-20,Ponte Preta,Palmeiras,2,6,exact,,,Estevam Soares,Emerson Leão
Transfermarkt,3476841,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476841,1544,2005,40,2005-11-20,Botafogo-RJ,Cruzeiro,2,1,exact,,,Celso Roth,Paulo César Gusmão
Transfermarkt,3476842,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476842,1545,2005,41,2005-11-27,Atletico-MG,Vasco,0,0,exact,,,Lori Sandri,Renato Gaúcho
Transfermarkt,3476843,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476843,1546,2005,41,2005-11-27,Brasiliense,Figueirense,0,2,exact,,,Márcio Bittencourt,Adilson Batista
Transfermarkt,3476844,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476844,1547,2005,41,2005-11-27,Athletico-PR,Paysandu,3,2,exact,,,Evaristo de Macedo,Marinho Peres
Transfermarkt,3476845,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476845,1548,2005,41,2005-11-27,Sao Caetano,Coritiba,1,1,exact,,,Cuca,Márcio Araújo
Transfermarkt,3476846,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476846,1549,2005,41,2005-11-27,Internacional,Palmeiras,2,1,exact,,,Muricy Ramalho,Emerson Leão
Transfermarkt,3476847,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476847,1550,2005,41,2005-11-27,Parana,Cruzeiro,2,0,exact,,,Luiz Carlos Barbieri,Paulo César Gusmão
Transfermarkt,3476848,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476848,1551,2005,41,2005-11-27,Fluminense,Juventude,1,2,exact,,,Abel Braga,Hélio dos Anjos
Transfermarkt,3476850,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476850,1553,2005,41,2005-11-27,Fortaleza,Sao Paulo,1,0,exact,,,Valdir Espinosa,Paulo Autuori
Transfermarkt,3476851,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476851,1554,2005,41,2005-11-27,Flamengo,Goias,0,0,exact,,,Joel Santana,Geninho
Transfermarkt,3476852,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476852,1555,2005,41,2005-11-27,Santos,Botafogo-RJ,2,1,exact,,,Serginho Chulapa,Celso Roth
Transfermarkt,3476853,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476853,1556,2005,42,2005-12-04,Sao Paulo,Athletico-PR,3,1,exact,,,Paulo Autuori,Evaristo de Macedo
Transfermarkt,3476854,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476854,1557,2005,42,2005-12-04,Paysandu,Flamengo,1,4,exact,,,Marinho Peres,Júlio César Leal
Transfermarkt,3476855,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476855,1558,2005,42,2005-12-04,Figueirense,Santos,3,1,exact,,,Adilson Batista,Serginho Chulapa
Transfermarkt,3476857,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476857,1560,2005,42,2005-12-04,Vasco,Parana,3,1,exact,,,Renato Gaúcho,Luiz Carlos Barbieri
Transfermarkt,3476858,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476858,1561,2005,42,2005-12-04,Coritiba,Internacional,1,0,exact,,,Márcio Araújo,Muricy Ramalho
Transfermarkt,3476859,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476859,1562,2005,42,2005-12-04,Palmeiras,Fluminense,3,2,exact,,,Pedro Santilli,Abel Braga
Transfermarkt,3476860,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476860,1563,2005,42,2005-12-04,Juventude,Atletico-MG,1,3,exact,,,Hélio dos Anjos,Lori Sandri
Transfermarkt,3476861,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476861,1564,2005,42,2005-12-04,Cruzeiro,Sao Caetano,1,3,exact,,,Paulo César Gusmão,Cuca
Transfermarkt,3476862,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476862,1565,2005,42,2005-12-04,Botafogo-RJ,Fortaleza,2,0,exact,,,Celso Roth,Valdir Espinosa
Transfermarkt,3476863,https://www.transfermarkt.com.br/spielbericht/index/spielbericht/3476863,1566,2005,42,2005-12-04,Goias,Corinthians,3,2,exact,,,Geninho,Antônio Lopes
